refund_id,order_id,payment_id,refund_date,refund_type,refund_reason,amount,currency,status,gateway,gateway_reference,customer_id
REF_004849,ORD_142771,PAY_117295,2026-07-09T12:22:03,FULL,RETURNED_ORDER,369.10,INR,SUCCESS,PayFlow,RF_00004849,CUST_005284
REF_004850,ORD_142772,PAY_117296,2026-07-26T11:50:23,FULL,RETURNED_ORDER,1742.92,INR,SUCCESS,PayFlow,RF_00004850,CUST_003810
REF_004851,ORD_142798,PAY_117319,2026-07-06T20:28:21,FULL,CUSTOMER_REQUEST,893.26,INR,SUCCESS,PayFlow,RF_00004851,CUST_003607
REF_004852,ORD_142800,PAY_117321,2026-07-11T19:46:59,FULL,RETURNED_ORDER,3010.77,INR,SUCCESS,PayFlow,RF_00004852,CUST_003951
REF_004853,ORD_142822,,2026-08-11T10:22:42,FULL,RETURNED_ORDER,871.67,INR,SUCCESS,,,CUST_003877
REF_004854,ORD_142825,PAY_117343,2026-07-05T02:18:48,FULL,CUSTOMER_REQUEST,295.00,INR,SUCCESS,PayFlow,RF_00004854,CUST_004256
REF_004855,ORD_142881,PAY_117387,2026-07-29T09:41:25,FULL,RETURNED_ORDER,1699.20,INR,SUCCESS,PayFlow,RF_00004855,CUST_006913
REF_004856,ORD_142912,PAY_117413,2026-07-13T03:21:15,FULL,CUSTOMER_REQUEST,638.38,INR,SUCCESS,PayFlow,RF_00004856,CUST_005001
REF_004857,ORD_142916,,2026-07-30T04:51:55,FULL,RETURNED_ORDER,652.54,INR,SUCCESS,,,CUST_005613
REF_004858,ORD_142958,PAY_117452,2026-07-07T20:48:33,FULL,RETURNED_ORDER,306.74,INR,SUCCESS,PayFlow,RF_00004858,CUST_005696
REF_004859,ORD_142974,PAY_117464,2026-07-30T23:23:34,FULL,RETURNED_ORDER,3544.60,INR,SUCCESS,PayFlow,RF_00004859,CUST_001680
REF_004860,ORD_142980,PAY_117470,2026-07-08T01:06:46,FULL,CUSTOMER_REQUEST,415.42,INR,SUCCESS,PayFlow,RF_00004860,CUST_007069
REF_004861,ORD_143065,PAY_117534,2026-08-05T12:12:55,FULL,RETURNED_ORDER,354.00,INR,SUCCESS,PayFlow,RF_00004861,CUST_006619
REF_004862,ORD_143067,PAY_117536,2026-07-08T15:47:09,FULL,CUSTOMER_REQUEST,664.34,INR,SUCCESS,PayFlow,RF_00004862,CUST_003993
REF_004863,ORD_143110,PAY_117567,2026-08-05T10:34:33,FULL,RETURNED_ORDER,1132.29,INR,SUCCESS,PayFlow,RF_00004863,CUST_002144
REF_004864,ORD_143111,PAY_117568,2026-07-31T14:29:43,FULL,RETURNED_ORDER,354.00,INR,SUCCESS,PayFlow,RF_00004864,CUST_003780
REF_004865,ORD_143177,PAY_117617,2026-07-13T10:07:17,FULL,RETURNED_ORDER,554.48,INR,SUCCESS,PayFlow,RF_00004865,CUST_005613
REF_004866,ORD_143231,PAY_117658,2026-07-21T06:23:08,FULL,RETURNED_ORDER,707.76,INR,SUCCESS,PayFlow,RF_00004866,CUST_007873
REF_004867,ORD_143262,PAY_117685,2026-07-17T10:17:36,FULL,RETURNED_ORDER,3663.43,INR,SUCCESS,PayFlow,RF_00004867,CUST_003427
REF_004868,ORD_143288,PAY_117706,2026-07-13T02:43:07,FULL,CUSTOMER_REQUEST,356.01,INR,SUCCESS,PayFlow,RF_00004868,CUST_002627
REF_004869,ORD_143289,PAY_117707,2026-07-21T01:33:10,PARTIAL,CUSTOMER_REQUEST,370.52,INR,SUCCESS,PayFlow,RF_00004869,CUST_001141
REF_004870,ORD_143351,PAY_117760,2026-07-11T23:25:33,FULL,CUSTOMER_REQUEST,1582.38,INR,SUCCESS,PayFlow,RF_00004870,CUST_000786
REF_004871,ORD_143376,PAY_117781,2026-07-24T08:08:17,FULL,RETURNED_ORDER,350.99,INR,SUCCESS,PayFlow,RF_00004871,CUST_006856
REF_004872,ORD_143381,PAY_117784,2026-07-14T15:29:56,FULL,RETURNED_ORDER,347.98,INR,SUCCESS,PayFlow,RF_00004872,CUST_008299
REF_004873,ORD_143384,PAY_117787,2026-08-11T16:35:26,FULL,RETURNED_ORDER,1983.96,INR,SUCCESS,PayFlow,RF_00004873,CUST_004790
REF_004874,ORD_143416,PAY_117813,2026-07-19T10:08:23,FULL,RETURNED_ORDER,2214.86,INR,SUCCESS,PayFlow,RF_00004874,CUST_000880
REF_004875,ORD_143417,PAY_117814,2026-07-24T09:04:14,FULL,RETURNED_ORDER,1032.42,INR,SUCCESS,PayFlow,RF_00004875,CUST_005944
REF_004876,ORD_143451,PAY_117843,2026-07-24T02:15:26,FULL,CUSTOMER_REQUEST,3337.04,INR,SUCCESS,PayFlow,RF_00004876,CUST_002547
REF_004877,ORD_143457,,2026-07-12T09:05:37,FULL,RETURNED_ORDER,669.06,INR,SUCCESS,,,CUST_008294
REF_004878,ORD_143504,PAY_117888,2026-08-02T10:13:50,FULL,RETURNED_ORDER,1388.92,INR,SUCCESS,PayFlow,RF_00004878,CUST_005486
REF_004879,ORD_143508,PAY_117892,2026-07-09T22:13:21,FULL,CUSTOMER_REQUEST,695.73,INR,SUCCESS,PayFlow,RF_00004879,CUST_001778
REF_004880,ORD_143546,PAY_117923,2026-07-17T16:47:05,FULL,RETURNED_ORDER,1105.10,INR,SUCCESS,PayFlow,RF_00004880,CUST_001382
REF_004881,ORD_143556,PAY_117932,2026-07-16T16:49:41,FULL,RETURNED_ORDER,1189.44,INR,SUCCESS,PayFlow,RF_00004881,CUST_002428
REF_004882,ORD_143605,,2026-07-20T06:47:08,FULL,RETURNED_ORDER,1898.97,INR,SUCCESS,,,CUST_006379
REF_004883,ORD_143628,PAY_117991,2026-07-12T20:48:48,PARTIAL,CUSTOMER_REQUEST,221.44,INR,SUCCESS,PayFlow,RF_00004883,CUST_000453
REF_004884,ORD_143660,PAY_118015,2026-07-30T15:45:40,FULL,CUSTOMER_REQUEST,728.06,INR,SUCCESS,PayFlow,RF_00004884,CUST_006134
REF_004885,ORD_143686,PAY_118035,2026-07-16T18:58:35,PARTIAL,CUSTOMER_REQUEST,212.40,INR,SUCCESS,PayFlow,RF_00004885,CUST_002742
REF_004886,ORD_143726,PAY_118068,2026-08-02T03:54:28,FULL,RETURNED_ORDER,534.54,INR,SUCCESS,PayFlow,RF_00004886,CUST_007888
REF_004887,ORD_143796,PAY_118125,2026-07-27T10:26:36,FULL,CUSTOMER_REQUEST,854.32,INR,SUCCESS,PayFlow,RF_00004887,CUST_000759
REF_004888,ORD_143812,PAY_118138,2026-07-17T05:40:46,FULL,CUSTOMER_REQUEST,892.83,INR,SUCCESS,PayFlow,RF_00004888,CUST_004214
REF_004889,ORD_143838,PAY_118158,2026-07-14T04:07:37,FULL,CUSTOMER_REQUEST,306.80,INR,SUCCESS,PayFlow,RF_00004889,CUST_000431
REF_004890,ORD_143843,PAY_118163,2026-07-25T05:01:17,FULL,RETURNED_ORDER,1185.00,INR,SUCCESS,PayFlow,RF_00004890,CUST_004238
REF_004891,ORD_143883,PAY_118197,2026-07-31T11:47:54,FULL,RETURNED_ORDER,3872.76,INR,SUCCESS,PayFlow,RF_00004891,CUST_001236
REF_004892,ORD_143924,PAY_118231,2026-08-06T04:51:27,FULL,RETURNED_ORDER,554.01,INR,SUCCESS,PayFlow,RF_00004892,CUST_004380
REF_004893,ORD_143932,PAY_118237,2026-07-16T04:59:10,FULL,RETURNED_ORDER,415.42,INR,SUCCESS,PayFlow,RF_00004893,CUST_000689
REF_004894,ORD_143997,PAY_118287,2026-07-06T21:29:23,FULL,CUSTOMER_REQUEST,766.78,INR,SUCCESS,PayFlow,RF_00004894,CUST_000982
REF_004895,ORD_144003,PAY_118293,2026-07-13T17:19:41,FULL,CUSTOMER_REQUEST,3590.74,INR,SUCCESS,PayFlow,RF_00004895,CUST_003056
REF_004896,ORD_144005,PAY_118295,2026-07-14T08:00:37,FULL,RETURNED_ORDER,306.80,INR,SUCCESS,PayFlow,RF_00004896,CUST_001084
REF_004897,ORD_144014,PAY_118303,2026-07-18T17:59:55,FULL,CUSTOMER_REQUEST,837.80,INR,SUCCESS,PayFlow,RF_00004897,CUST_000050
REF_004898,ORD_144082,PAY_118361,2026-08-02T12:53:21,FULL,RETURNED_ORDER,2722.26,INR,SUCCESS,PayFlow,RF_00004898,CUST_004536
REF_004899,ORD_144132,PAY_118404,2026-07-29T16:41:30,FULL,RETURNED_ORDER,534.54,INR,SUCCESS,PayFlow,RF_00004899,CUST_001533
REF_004900,ORD_144156,PAY_118426,2026-07-31T23:16:06,FULL,CUSTOMER_REQUEST,306.80,INR,SUCCESS,PayFlow,RF_00004900,CUST_004531
REF_004901,ORD_144189,,2026-07-24T17:21:54,FULL,RETURNED_ORDER,540.44,INR,SUCCESS,,,CUST_008193
REF_004902,ORD_144199,PAY_118460,2026-07-17T00:51:16,FULL,CUSTOMER_REQUEST,295.00,INR,SUCCESS,PayFlow,RF_00004902,CUST_005614
REF_004903,ORD_144236,PAY_118488,2026-07-28T14:08:34,FULL,RETURNED_ORDER,395.30,INR,SUCCESS,PayFlow,RF_00004903,CUST_003244
REF_004904,ORD_144249,PAY_118499,2026-07-22T03:04:32,FULL,RETURNED_ORDER,283.14,INR,SUCCESS,PayFlow,RF_00004904,CUST_001036
REF_004905,ORD_144296,PAY_118539,2026-07-24T21:48:26,PARTIAL,CUSTOMER_REQUEST,272.72,INR,SUCCESS,PayFlow,RF_00004905,CUST_008200
REF_004906,ORD_144316,,2026-07-19T23:06:38,FULL,RETURNED_ORDER,1241.36,INR,SUCCESS,,,CUST_002918
REF_004907,ORD_144351,,2026-08-05T07:24:11,FULL,RETURNED_ORDER,607.82,INR,SUCCESS,,,CUST_003945
REF_004908,ORD_144353,PAY_118581,2026-07-05T00:52:15,FULL,CUSTOMER_REQUEST,2035.85,INR,SUCCESS,PayFlow,RF_00004908,CUST_005928
REF_004909,ORD_144366,,2026-08-07T02:39:04,FULL,RETURNED_ORDER,495.01,INR,SUCCESS,,,CUST_006811
REF_004910,ORD_144384,PAY_118607,2026-07-28T06:01:54,FULL,RETURNED_ORDER,1355.11,INR,SUCCESS,PayFlow,RF_00004910,CUST_006107
REF_004911,ORD_144392,PAY_118615,2026-07-27T02:29:40,FULL,RETURNED_ORDER,1596.30,INR,SUCCESS,PayFlow,RF_00004911,CUST_005659
REF_004912,ORD_144423,PAY_118642,2026-07-12T23:52:53,FULL,CUSTOMER_REQUEST,1489.81,INR,SUCCESS,PayFlow,RF_00004912,CUST_005528
REF_004913,ORD_144424,,2026-07-17T13:34:16,FULL,RETURNED_ORDER,362.79,INR,SUCCESS,,,CUST_002567
REF_004914,ORD_144428,,2026-08-01T11:39:16,FULL,RETURNED_ORDER,318.60,INR,SUCCESS,,,CUST_003942
REF_004915,ORD_144433,PAY_118648,2026-07-29T19:24:50,FULL,RETURNED_ORDER,1095.04,INR,SUCCESS,PayFlow,RF_00004915,CUST_004801
REF_004916,ORD_144459,PAY_118672,2026-07-19T03:24:41,FULL,RETURNED_ORDER,2385.49,INR,SUCCESS,PayFlow,RF_00004916,CUST_007243
REF_004917,ORD_144479,PAY_118689,2026-07-31T04:08:30,FULL,RETURNED_ORDER,362.79,INR,SUCCESS,PayFlow,RF_00004917,CUST_004969
REF_004918,ORD_144482,PAY_118692,2026-07-18T04:18:39,FULL,RETURNED_ORDER,1998.74,INR,SUCCESS,PayFlow,RF_00004918,CUST_004691
REF_004919,ORD_144483,PAY_118693,2026-07-11T06:17:33,FULL,RETURNED_ORDER,1558.78,INR,SUCCESS,PayFlow,RF_00004919,CUST_008465
REF_004920,ORD_144536,PAY_118735,2026-08-08T17:11:17,FULL,RETURNED_ORDER,495.01,INR,SUCCESS,PayFlow,RF_00004920,CUST_007484
REF_004921,ORD_144574,PAY_118770,2026-07-08T21:20:01,FULL,CUSTOMER_REQUEST,318.60,INR,SUCCESS,PayFlow,RF_00004921,CUST_000024
REF_004922,ORD_144620,PAY_118811,2026-07-17T10:10:21,FULL,RETURNED_ORDER,1428.15,INR,SUCCESS,PayFlow,RF_00004922,CUST_004467
REF_004923,ORD_144682,PAY_118863,2026-07-21T21:09:29,FULL,CUSTOMER_REQUEST,318.60,INR,SUCCESS,PayFlow,RF_00004923,CUST_004586
REF_004924,ORD_144687,PAY_118866,2026-07-22T04:24:56,FULL,RETURNED_ORDER,1844.64,INR,SUCCESS,PayFlow,RF_00004924,CUST_003209
REF_004925,ORD_144708,PAY_118884,2026-07-11T08:57:22,FULL,RETURNED_ORDER,735.38,INR,SUCCESS,PayFlow,RF_00004925,CUST_003025
REF_004926,ORD_144719,,2026-07-11T03:00:39,FULL,RETURNED_ORDER,826.00,INR,SUCCESS,,,CUST_005988
REF_004927,ORD_144720,PAY_118893,2026-07-17T12:54:14,FULL,RETURNED_ORDER,7217.52,INR,SUCCESS,PayFlow,RF_00004927,CUST_004684
REF_004928,ORD_144845,PAY_118999,2026-07-30T18:35:38,FULL,RETURNED_ORDER,678.50,INR,SUCCESS,PayFlow,RF_00004928,CUST_006888
REF_004929,ORD_144859,PAY_119011,2026-08-02T22:01:27,FULL,CUSTOMER_REQUEST,1562.75,INR,SUCCESS,PayFlow,RF_00004929,CUST_002018
REF_004930,ORD_144860,PAY_119012,2026-07-24T10:30:42,FULL,RETURNED_ORDER,1519.84,INR,SUCCESS,PayFlow,RF_00004930,CUST_005891
REF_004931,ORD_144886,PAY_119030,2026-08-01T08:49:29,FULL,RETURNED_ORDER,356.01,INR,SUCCESS,PayFlow,RF_00004931,CUST_002205
REF_004932,ORD_144921,PAY_119058,2026-07-10T16:35:06,FULL,RETURNED_ORDER,1256.23,INR,SUCCESS,PayFlow,RF_00004932,CUST_006266
REF_004933,ORD_144949,PAY_119082,2026-07-29T22:27:41,FULL,CUSTOMER_REQUEST,284.20,INR,SUCCESS,PayFlow,RF_00004933,CUST_006428
REF_004934,ORD_144977,PAY_119105,2026-08-03T17:47:42,FULL,RETURNED_ORDER,1352.93,INR,SUCCESS,PayFlow,RF_00004934,CUST_004369
REF_004935,ORD_144986,PAY_119112,2026-07-29T21:34:31,FULL,CUSTOMER_REQUEST,2183.00,INR,SUCCESS,PayFlow,RF_00004935,CUST_002286
REF_004936,ORD_145019,PAY_119137,2026-07-27T06:15:15,FULL,RETURNED_ORDER,1281.24,INR,SUCCESS,PayFlow,RF_00004936,CUST_004361
REF_004937,ORD_145085,PAY_119190,2026-07-31T18:14:14,PARTIAL,CUSTOMER_REQUEST,525.77,INR,SUCCESS,PayFlow,RF_00004937,CUST_001215
REF_004938,ORD_145123,PAY_119213,2026-07-20T19:58:48,FULL,RETURNED_ORDER,546.34,INR,SUCCESS,PayFlow,RF_00004938,CUST_001042
REF_004939,ORD_145138,PAY_119226,2026-07-06T19:22:07,FULL,CUSTOMER_REQUEST,1911.60,INR,SUCCESS,PayFlow,RF_00004939,CUST_007830
REF_004940,ORD_145173,PAY_119252,2026-07-23T15:19:25,FULL,RETURNED_ORDER,708.54,INR,SUCCESS,PayFlow,RF_00004940,CUST_003820
REF_004941,ORD_145214,PAY_119283,2026-08-08T14:35:09,FULL,RETURNED_ORDER,1375.47,INR,SUCCESS,PayFlow,RF_00004941,CUST_000271
REF_004942,ORD_145248,PAY_119313,2026-07-18T21:31:32,PARTIAL,CUSTOMER_REQUEST,365.00,INR,SUCCESS,PayFlow,RF_00004942,CUST_004406
REF_004943,ORD_145300,PAY_119354,2026-07-24T00:10:38,FULL,CUSTOMER_REQUEST,2476.58,INR,SUCCESS,PayFlow,RF_00004943,CUST_002829
REF_004944,ORD_145318,PAY_119371,2026-07-15T23:36:33,FULL,CUSTOMER_REQUEST,4238.44,INR,SUCCESS,PayFlow,RF_00004944,CUST_002526
REF_004945,ORD_145396,,2026-07-28T07:03:40,FULL,RETURNED_ORDER,774.08,INR,SUCCESS,,,CUST_008497
REF_004946,ORD_145403,PAY_119441,2026-07-16T23:21:41,PARTIAL,CUSTOMER_REQUEST,161.44,INR,SUCCESS,PayFlow,RF_00004946,CUST_001563
REF_004947,ORD_145527,PAY_119538,2026-07-18T11:31:44,FULL,RETURNED_ORDER,354.00,INR,SUCCESS,PayFlow,RF_00004947,CUST_002456
REF_004948,ORD_145545,PAY_119555,2026-08-03T16:06:39,FULL,RETURNED_ORDER,5227.16,INR,SUCCESS,PayFlow,RF_00004948,CUST_002515
REF_004949,ORD_145556,PAY_119562,2026-07-28T07:47:21,FULL,RETURNED_ORDER,4452.97,INR,SUCCESS,PayFlow,RF_00004949,CUST_002457
REF_004950,ORD_145608,PAY_119604,2026-07-16T04:38:08,FULL,RETURNED_ORDER,1059.64,INR,SUCCESS,PayFlow,RF_00004950,CUST_004897
REF_004951,ORD_145642,PAY_119632,2026-08-29T06:32:40,FULL,RETURNED_ORDER,339.19,INR,SUCCESS,PayFlow,RF_00004951,CUST_001051
REF_004952,ORD_145643,PAY_119633,2026-08-20T03:46:59,FULL,RETURNED_ORDER,669.06,INR,SUCCESS,PayFlow,RF_00004952,CUST_007032
REF_004953,ORD_145654,PAY_119642,2026-08-08T16:47:23,FULL,CUSTOMER_REQUEST,339.19,INR,SUCCESS,PayFlow,RF_00004953,CUST_007382
REF_004954,ORD_145665,PAY_119650,2026-08-16T23:36:36,FULL,CUSTOMER_REQUEST,2424.90,INR,SUCCESS,PayFlow,RF_00004954,CUST_003588
REF_004955,ORD_145701,PAY_119678,2026-08-30T05:01:55,FULL,CUSTOMER_REQUEST,802.34,INR,SUCCESS,PayFlow,RF_00004955,CUST_003442
REF_004956,ORD_145719,PAY_119694,2026-08-25T00:52:15,FULL,CUSTOMER_REQUEST,555.78,INR,SUCCESS,PayFlow,RF_00004956,CUST_006142
REF_004957,ORD_145776,,2026-09-02T14:44:59,FULL,RETURNED_ORDER,2643.74,INR,SUCCESS,,,CUST_005731
REF_004958,ORD_145778,PAY_119743,2026-08-09T17:13:51,FULL,CUSTOMER_REQUEST,546.34,INR,SUCCESS,PayFlow,RF_00004958,CUST_004311
REF_004959,ORD_145790,PAY_119753,2026-08-30T10:30:00,FULL,CUSTOMER_REQUEST,766.78,INR,SUCCESS,PayFlow,RF_00004959,CUST_002857
REF_004960,ORD_145854,PAY_119801,2026-08-05T11:42:40,FULL,RETURNED_ORDER,2389.50,INR,SUCCESS,PayFlow,RF_00004960,CUST_007953
REF_004961,ORD_145857,PAY_119804,2026-08-23T01:52:49,FULL,CUSTOMER_REQUEST,826.00,INR,SUCCESS,PayFlow,RF_00004961,CUST_003224
REF_004962,ORD_145980,PAY_119909,2026-08-24T01:00:27,FULL,CUSTOMER_REQUEST,2639.66,INR,SUCCESS,PayFlow,RF_00004962,CUST_007036
REF_004963,ORD_146015,PAY_119936,2026-08-13T17:05:15,FULL,RETURNED_ORDER,446.04,INR,SUCCESS,PayFlow,RF_00004963,CUST_000893
REF_004964,ORD_146029,PAY_119948,2026-08-18T14:01:20,FULL,RETURNED_ORDER,2190.21,INR,SUCCESS,PayFlow,RF_00004964,CUST_003167
REF_004965,ORD_146041,PAY_119957,2026-08-17T21:23:25,FULL,RETURNED_ORDER,776.38,INR,SUCCESS,PayFlow,RF_00004965,CUST_004045
REF_004966,ORD_146053,PAY_119967,2026-08-25T11:44:56,FULL,RETURNED_ORDER,383.50,INR,SUCCESS,PayFlow,RF_00004966,CUST_002704
REF_004967,ORD_146091,PAY_119993,2026-09-09T00:24:42,FULL,RETURNED_ORDER,690.30,INR,SUCCESS,PayFlow,RF_00004967,CUST_007090
REF_004968,ORD_146118,PAY_120013,2026-08-13T16:49:37,FULL,RETURNED_ORDER,1185.90,INR,SUCCESS,PayFlow,RF_00004968,CUST_003902
REF_004969,ORD_146121,PAY_120016,2026-08-21T07:24:00,FULL,RETURNED_ORDER,664.34,INR,SUCCESS,PayFlow,RF_00004969,CUST_008018
REF_004970,ORD_146136,PAY_120030,2026-08-20T02:46:46,FULL,CUSTOMER_REQUEST,383.50,INR,SUCCESS,PayFlow,RF_00004970,CUST_005679
REF_004971,ORD_146295,PAY_120158,2026-08-17T03:02:49,FULL,RETURNED_ORDER,1440.49,INR,SUCCESS,PayFlow,RF_00004971,CUST_007889
REF_004972,ORD_146340,PAY_120195,2026-09-07T19:09:35,FULL,RETURNED_ORDER,700.74,INR,SUCCESS,PayFlow,RF_00004972,CUST_002546
REF_004973,ORD_146348,PAY_120200,2026-08-18T23:44:43,FULL,CUSTOMER_REQUEST,284.20,INR,SUCCESS,PayFlow,RF_00004973,CUST_005922
REF_004974,ORD_146351,PAY_120203,2026-08-26T00:01:07,FULL,CUSTOMER_REQUEST,1529.99,INR,SUCCESS,PayFlow,RF_00004974,CUST_006417
REF_004975,ORD_146387,PAY_120228,2026-08-30T21:01:08,FULL,CUSTOMER_REQUEST,708.00,INR,SUCCESS,PayFlow,RF_00004975,CUST_003859
REF_004976,ORD_146409,PAY_120248,2026-09-07T10:37:14,FULL,RETURNED_ORDER,640.74,INR,SUCCESS,PayFlow,RF_00004976,CUST_001412
REF_004977,ORD_146460,PAY_120289,2026-08-08T17:04:52,FULL,CUSTOMER_REQUEST,1388.92,INR,SUCCESS,PayFlow,RF_00004977,CUST_008217
REF_004978,ORD_146469,PAY_120296,2026-08-08T13:34:12,FULL,CUSTOMER_REQUEST,552.24,INR,SUCCESS,PayFlow,RF_00004978,CUST_008396
REF_004979,ORD_146476,,2026-08-30T03:14:17,FULL,RETURNED_ORDER,1373.52,INR,SUCCESS,,,CUST_008189
REF_004980,ORD_146509,PAY_120329,2026-08-27T00:06:21,FULL,CUSTOMER_REQUEST,2091.08,INR,SUCCESS,PayFlow,RF_00004980,CUST_005000
REF_004981,ORD_146542,PAY_120357,2026-09-01T04:56:37,FULL,RETURNED_ORDER,1799.50,INR,SUCCESS,PayFlow,RF_00004981,CUST_005396
REF_004982,ORD_146551,PAY_120365,2026-08-09T13:45:16,FULL,RETURNED_ORDER,594.72,INR,SUCCESS,PayFlow,RF_00004982,CUST_002852
REF_004983,ORD_146561,PAY_120375,2026-08-21T16:41:26,FULL,RETURNED_ORDER,379.61,INR,SUCCESS,PayFlow,RF_00004983,CUST_001161
REF_004984,ORD_146607,PAY_120413,2026-08-13T22:55:47,FULL,CUSTOMER_REQUEST,4223.04,INR,SUCCESS,PayFlow,RF_00004984,CUST_001197
REF_004985,ORD_146631,PAY_120435,2026-08-28T22:20:52,PARTIAL,CUSTOMER_REQUEST,217.88,INR,SUCCESS,PayFlow,RF_00004985,CUST_004191
REF_004986,ORD_146662,PAY_120463,2026-08-20T22:51:27,FULL,CUSTOMER_REQUEST,603.34,INR,SUCCESS,PayFlow,RF_00004986,CUST_000394
REF_004987,ORD_146680,PAY_120477,2026-08-27T14:49:06,FULL,RETURNED_ORDER,1340.48,INR,SUCCESS,PayFlow,RF_00004987,CUST_007284
REF_004988,ORD_146693,PAY_120487,2026-08-29T22:55:22,FULL,CUSTOMER_REQUEST,638.38,INR,SUCCESS,PayFlow,RF_00004988,CUST_002694
REF_004989,ORD_146708,PAY_120500,2026-09-01T23:41:57,FULL,CUSTOMER_REQUEST,755.37,INR,SUCCESS,PayFlow,RF_00004989,CUST_001481
REF_004990,ORD_146716,PAY_120508,2026-08-18T03:19:40,FULL,RETURNED_ORDER,271.28,INR,SUCCESS,PayFlow,RF_00004990,CUST_005787
REF_004991,ORD_146769,PAY_120549,2026-08-12T02:21:57,PARTIAL,CUSTOMER_REQUEST,449.98,INR,SUCCESS,PayFlow,RF_00004991,CUST_000505
REF_004992,ORD_146774,PAY_120554,2026-08-09T01:50:39,FULL,CUSTOMER_REQUEST,486.87,INR,SUCCESS,PayFlow,RF_00004992,CUST_001614
REF_004993,ORD_146775,PAY_120555,2026-09-06T09:05:28,FULL,RETURNED_ORDER,985.18,INR,SUCCESS,PayFlow,RF_00004993,CUST_006893
REF_004994,ORD_146858,,2026-09-07T17:16:54,FULL,RETURNED_ORDER,1081.50,INR,SUCCESS,,,CUST_004729
REF_004995,ORD_146879,PAY_120644,2026-08-22T14:19:22,FULL,RETURNED_ORDER,295.00,INR,SUCCESS,PayFlow,RF_00004995,CUST_004764
REF_004996,ORD_146974,,2026-09-03T13:33:35,FULL,RETURNED_ORDER,673.31,INR,SUCCESS,,,CUST_000197
REF_004997,ORD_146987,PAY_120734,2026-08-13T03:57:54,FULL,CUSTOMER_REQUEST,791.78,INR,SUCCESS,PayFlow,RF_00004997,CUST_005178
REF_004998,ORD_146996,PAY_120741,2026-08-09T17:49:20,FULL,CUSTOMER_REQUEST,738.98,INR,SUCCESS,PayFlow,RF_00004998,CUST_004839
REF_004999,ORD_147004,PAY_120748,2026-08-25T19:27:59,FULL,CUSTOMER_REQUEST,383.50,INR,SUCCESS,PayFlow,RF_00004999,CUST_008472
REF_005000,ORD_147137,PAY_120864,2026-08-13T15:56:29,FULL,CUSTOMER_REQUEST,616.43,INR,SUCCESS,PayFlow,RF_00005000,CUST_003789
REF_005001,ORD_147168,PAY_120888,2026-08-28T01:09:37,FULL,RETURNED_ORDER,745.76,INR,SUCCESS,PayFlow,RF_00005001,CUST_004141
REF_005002,ORD_147188,PAY_120906,2026-08-08T08:44:11,FULL,RETURNED_ORDER,655.73,INR,SUCCESS,PayFlow,RF_00005002,CUST_004169
REF_005003,ORD_147212,PAY_120926,2026-09-01T02:24:51,FULL,CUSTOMER_REQUEST,414.18,INR,SUCCESS,PayFlow,RF_00005003,CUST_004334
REF_005004,ORD_147253,PAY_120960,2026-08-27T22:41:03,FULL,CUSTOMER_REQUEST,356.01,INR,SUCCESS,PayFlow,RF_00005004,CUST_000370
REF_005005,ORD_147307,PAY_121003,2026-08-31T20:43:00,FULL,RETURNED_ORDER,719.80,INR,SUCCESS,PayFlow,RF_00005005,CUST_004369
REF_005006,ORD_147319,PAY_121012,2026-09-07T16:53:38,FULL,RETURNED_ORDER,295.00,INR,SUCCESS,PayFlow,RF_00005006,CUST_001829
REF_005007,ORD_147357,,2026-09-07T01:36:09,FULL,RETURNED_ORDER,951.06,INR,SUCCESS,,,CUST_003281
REF_005008,ORD_147367,PAY_121053,2026-09-09T14:24:34,FULL,RETURNED_ORDER,1187.79,INR,SUCCESS,PayFlow,RF_00005008,CUST_000557
REF_005009,ORD_147414,,2026-08-30T09:31:25,FULL,RETURNED_ORDER,671.07,INR,SUCCESS,,,CUST_003868
REF_005010,ORD_147454,,2026-09-03T11:01:01,FULL,RETURNED_ORDER,812.31,INR,SUCCESS,,,CUST_003879
REF_005011,ORD_147473,PAY_121136,2026-09-01T14:50:14,FULL,RETURNED_ORDER,4347.12,INR,SUCCESS,PayFlow,RF_00005011,CUST_005816
REF_005012,ORD_147521,PAY_121177,2026-08-13T13:22:57,FULL,RETURNED_ORDER,352.11,INR,SUCCESS,PayFlow,RF_00005012,CUST_003558
REF_005013,ORD_147562,PAY_121212,2026-08-08T10:15:52,FULL,RETURNED_ORDER,396.48,INR,SUCCESS,PayFlow,RF_00005013,CUST_003121
REF_005014,ORD_147665,PAY_121296,2026-08-10T04:00:08,FULL,RETURNED_ORDER,579.74,INR,SUCCESS,PayFlow,RF_00005014,CUST_005164
REF_005015,ORD_147677,,2026-08-25T02:22:14,FULL,RETURNED_ORDER,1046.66,INR,SUCCESS,,,CUST_007947
REF_005016,ORD_147706,PAY_121324,2026-08-09T02:32:49,FULL,CUSTOMER_REQUEST,3081.12,INR,SUCCESS,PayFlow,RF_00005016,CUST_000441
REF_005017,ORD_147741,PAY_121356,2026-08-25T17:17:22,FULL,RETURNED_ORDER,1840.80,INR,SUCCESS,PayFlow,RF_00005017,CUST_001593
REF_005018,ORD_147825,PAY_121418,2026-08-23T18:45:10,FULL,RETURNED_ORDER,1347.56,INR,SUCCESS,PayFlow,RF_00005018,CUST_004344
