settlement_id,settlement_date,gateway,currency,payment_count,gross_amount,refund_deductions,net_settlement_amount,destination_account_id,gateway_settlement_reference,first_payment_id,last_payment_id
SET_003323,2026-07-01T20:40:19,PayFlow,INR,31,41996.25,318.60,41677.65,BANK_002,PFSET_00003323,PAY_108150,PAY_106732
SET_003324,2026-07-04T23:17:54,PayFlow,INR,27,28377.27,0.00,28377.27,BANK_002,PFSET_00003324,PAY_108196,PAY_100199
SET_003325,2026-07-04T00:11:26,PayFlow,INR,26,21557.52,0.00,21557.52,BANK_002,PFSET_00003325,PAY_107891,PAY_098835
SET_003326,2026-07-03T21:34:31,PayFlow,INR,26,24929.37,2279.55,22649.82,BANK_002,PFSET_00003326,PAY_095875,PAY_108266
SET_003327,2026-07-04T22:15:46,PayFlow,INR,29,31538.04,0.00,31538.04,BANK_002,PFSET_00003327,PAY_098068,PAY_099771
SET_003328,2026-07-02T00:55:53,PayFlow,INR,31,38326.74,0.00,38326.74,BANK_002,PFSET_00003328,PAY_095956,PAY_096469
SET_003329,2026-07-03T23:34:05,PayFlow,INR,31,42417.37,0.00,42417.37,BANK_002,PFSET_00003329,PAY_099437,PAY_104489
SET_003330,2026-07-04T00:56:44,PayFlow,INR,30,28056.88,0.00,28056.88,BANK_002,PFSET_00003330,PAY_108678,PAY_107944
SET_003331,2026-07-05T19:18:30,PayFlow,INR,36,45086.80,0.00,45086.80,BANK_002,PFSET_00003331,PAY_102351,PAY_117414
SET_003332,2026-07-02T17:00:27,PayFlow,INR,28,30767.99,0.00,30767.99,BANK_002,PFSET_00003332,PAY_118196,PAY_110729
SET_003333,2026-07-05T21:17:04,PayFlow,INR,29,37954.63,0.00,37954.63,BANK_002,PFSET_00003333,PAY_116289,PAY_110335
SET_003334,2026-07-04T20:47:05,PayFlow,INR,29,24957.18,0.00,24957.18,BANK_002,PFSET_00003334,PAY_119111,PAY_117097
SET_003335,2026-07-02T22:44:54,PayFlow,INR,26,30165.77,0.00,30165.77,BANK_002,PFSET_00003335,PAY_113574,PAY_110291
SET_003336,2026-07-04T22:48:26,PayFlow,INR,38,48137.76,0.00,48137.76,BANK_002,PFSET_00003336,PAY_112930,PAY_112681
SET_003337,2026-07-03T03:40:20,PayFlow,INR,29,39666.26,0.00,39666.26,BANK_002,PFSET_00003337,PAY_118193,PAY_111163
SET_003338,2026-07-02T22:09:29,PayFlow,INR,33,38913.70,0.00,38913.70,BANK_002,PFSET_00003338,PAY_114426,PAY_109302
SET_003339,2026-07-04T03:51:40,PayFlow,INR,32,48535.99,0.00,48535.99,BANK_002,PFSET_00003339,PAY_117621,PAY_118815
SET_003340,2026-07-04T04:12:03,PayFlow,INR,38,37273.89,0.00,37273.89,BANK_002,PFSET_00003340,PAY_113144,PAY_113290
SET_003341,2026-07-04T02:17:34,PayFlow,INR,27,43300.99,0.00,43300.99,BANK_002,PFSET_00003341,PAY_116131,PAY_114327
SET_003342,2026-07-05T15:12:26,PayFlow,INR,27,42421.29,0.00,42421.29,BANK_002,PFSET_00003342,PAY_111382,PAY_115976
SET_003343,2026-07-04T20:05:39,PayFlow,INR,33,30085.95,0.00,30085.95,BANK_002,PFSET_00003343,PAY_117559,PAY_118063
SET_003344,2026-07-05T17:35:07,PayFlow,INR,32,28725.53,0.00,28725.53,BANK_002,PFSET_00003344,PAY_112128,PAY_109751
SET_003345,2026-07-06T22:13:12,PayFlow,INR,30,33441.93,0.00,33441.93,BANK_002,PFSET_00003345,PAY_112177,PAY_119322
SET_003346,2026-07-04T23:12:57,PayFlow,INR,37,41021.77,0.00,41021.77,BANK_002,PFSET_00003346,PAY_119386,PAY_112671
SET_003347,2026-07-04T21:40:27,PayFlow,INR,32,38699.38,0.00,38699.38,BANK_002,PFSET_00003347,PAY_118270,PAY_111986
SET_003348,2026-07-04T21:53:32,PayFlow,INR,27,32250.60,371.70,31878.90,BANK_002,PFSET_00003348,PAY_113760,PAY_118249
SET_003349,2026-07-05T21:01:03,PayFlow,INR,36,51048.21,890.78,50157.43,BANK_002,PFSET_00003349,PAY_109315,PAY_116205
SET_003350,2026-07-07T04:53:09,PayFlow,INR,30,28388.25,0.00,28388.25,BANK_002,PFSET_00003350,PAY_109046,PAY_119501
SET_003351,2026-07-04T03:55:37,PayFlow,INR,30,37985.24,0.00,37985.24,BANK_002,PFSET_00003351,PAY_115611,PAY_109262
SET_003352,2026-07-06T03:11:08,PayFlow,INR,29,31685.55,2067.77,29617.78,BANK_002,PFSET_00003352,PAY_113718,PAY_109819
SET_003353,2026-07-04T05:40:14,PayFlow,INR,34,38761.24,0.00,38761.24,BANK_002,PFSET_00003353,PAY_115877,PAY_117233
SET_003354,2026-07-06T00:15:45,PayFlow,INR,36,43765.50,2035.85,41729.65,BANK_002,PFSET_00003354,PAY_112943,PAY_115455
SET_003355,2026-07-04T22:10:53,PayFlow,INR,30,40881.00,0.00,40881.00,BANK_002,PFSET_00003355,PAY_109791,PAY_114588
SET_003356,2026-07-04T20:11:35,PayFlow,INR,25,34421.59,0.00,34421.59,BANK_002,PFSET_00003356,PAY_112013,PAY_111476
SET_003357,2026-07-04T21:51:31,PayFlow,INR,32,38956.46,0.00,38956.46,BANK_002,PFSET_00003357,PAY_119119,PAY_111746
SET_003358,2026-07-04T20:38:59,PayFlow,INR,35,39956.98,0.00,39956.98,BANK_002,PFSET_00003358,PAY_114522,PAY_115626
SET_003359,2026-07-06T23:05:39,PayFlow,INR,34,39608.82,0.00,39608.82,BANK_002,PFSET_00003359,PAY_117168,PAY_115103
SET_003360,2026-07-06T19:59:54,PayFlow,INR,31,40415.86,0.00,40415.86,BANK_002,PFSET_00003360,PAY_117470,PAY_116961
SET_003361,2026-07-07T04:19:21,PayFlow,INR,34,32081.97,0.00,32081.97,BANK_002,PFSET_00003361,PAY_112784,PAY_118089
SET_003362,2026-07-05T22:31:35,PayFlow,INR,28,30770.42,0.00,30770.42,BANK_002,PFSET_00003362,PAY_112823,PAY_109776
SET_003363,2026-07-06T02:12:48,PayFlow,INR,31,37039.31,340.98,36698.33,BANK_002,PFSET_00003363,PAY_116041,PAY_117848
SET_003364,2026-07-07T05:20:14,PayFlow,INR,38,41858.27,0.00,41858.27,BANK_002,PFSET_00003364,PAY_113074,PAY_111104
SET_003365,2026-07-07T22:43:23,PayFlow,INR,36,40369.59,0.00,40369.59,BANK_002,PFSET_00003365,PAY_108944,PAY_113476
SET_003366,2026-07-05T07:24:56,PayFlow,INR,33,34500.88,0.00,34500.88,BANK_002,PFSET_00003366,PAY_114975,PAY_109414
SET_003367,2026-07-05T18:14:22,PayFlow,INR,37,45601.06,0.00,45601.06,BANK_002,PFSET_00003367,PAY_110653,PAY_118705
SET_003368,2026-07-05T21:12:18,PayFlow,INR,29,21794.86,0.00,21794.86,BANK_002,PFSET_00003368,PAY_111315,PAY_113319
SET_003369,2026-07-07T01:41:08,PayFlow,INR,31,38147.02,0.00,38147.02,BANK_002,PFSET_00003369,PAY_112057,PAY_118192
SET_003370,2026-07-07T23:45:54,PayFlow,INR,32,39833.06,0.00,39833.06,BANK_002,PFSET_00003370,PAY_115680,PAY_117987
SET_003371,2026-07-08T00:18:39,PayFlow,INR,30,34373.65,0.00,34373.65,BANK_002,PFSET_00003371,PAY_115094,PAY_113385
SET_003372,2026-07-05T23:02:12,PayFlow,INR,28,31906.78,0.00,31906.78,BANK_002,PFSET_00003372,PAY_116122,PAY_118641
SET_003373,2026-07-09T02:44:14,PayFlow,INR,38,42354.95,1468.68,40886.27,BANK_002,PFSET_00003373,PAY_114595,PAY_112017
SET_003374,2026-07-06T06:12:00,PayFlow,INR,32,30920.58,0.00,30920.58,BANK_002,PFSET_00003374,PAY_111909,PAY_117920
SET_003375,2026-07-05T22:40:29,PayFlow,INR,30,33654.78,0.00,33654.78,BANK_002,PFSET_00003375,PAY_111726,PAY_112633
SET_003376,2026-07-09T01:45:36,PayFlow,INR,29,32534.65,0.00,32534.65,BANK_002,PFSET_00003376,PAY_110922,PAY_114375
SET_003377,2026-07-08T19:00:47,PayFlow,INR,35,35669.45,2931.83,32737.62,BANK_002,PFSET_00003377,PAY_116764,PAY_118720
SET_003378,2026-07-08T17:37:32,PayFlow,INR,39,34686.29,664.34,34021.95,BANK_002,PFSET_00003378,PAY_117520,PAY_115293
SET_003379,2026-07-07T19:06:57,PayFlow,INR,30,37362.50,0.00,37362.50,BANK_002,PFSET_00003379,PAY_118537,PAY_112869
SET_003380,2026-07-08T23:37:05,PayFlow,INR,32,53615.27,0.00,53615.27,BANK_002,PFSET_00003380,PAY_115707,PAY_118785
SET_003381,2026-07-07T20:42:48,PayFlow,INR,32,43099.16,0.00,43099.16,BANK_002,PFSET_00003381,PAY_116832,PAY_113975
SET_003382,2026-07-09T00:31:31,PayFlow,INR,31,33924.24,0.00,33924.24,BANK_002,PFSET_00003382,PAY_112972,PAY_117213
SET_003383,2026-07-07T01:05:17,PayFlow,INR,32,36560.68,0.00,36560.68,BANK_002,PFSET_00003383,PAY_117595,PAY_109753
SET_003384,2026-07-10T06:38:17,PayFlow,INR,34,35615.96,0.00,35615.96,BANK_002,PFSET_00003384,PAY_112082,PAY_109407
SET_003385,2026-07-09T06:34:24,PayFlow,INR,30,26794.92,0.00,26794.92,BANK_002,PFSET_00003385,PAY_118912,PAY_115936
SET_003386,2026-07-10T15:55:39,PayFlow,INR,35,41734.23,144.64,41589.59,BANK_002,PFSET_00003386,PAY_116343,PAY_119002
SET_003387,2026-07-10T17:10:09,PayFlow,INR,34,39175.66,0.00,39175.66,BANK_002,PFSET_00003387,PAY_109217,PAY_113717
SET_003388,2026-07-07T20:28:38,PayFlow,INR,33,48085.55,0.00,48085.55,BANK_002,PFSET_00003388,PAY_110454,PAY_119494
SET_003389,2026-07-08T19:48:44,PayFlow,INR,27,33659.27,0.00,33659.27,BANK_002,PFSET_00003389,PAY_113081,PAY_112254
SET_003390,2026-07-07T18:51:02,PayFlow,INR,32,35994.55,0.00,35994.55,BANK_002,PFSET_00003390,PAY_111596,PAY_112684
SET_003391,2026-07-11T01:55:54,PayFlow,INR,31,42795.21,0.00,42795.21,BANK_002,PFSET_00003391,PAY_115948,PAY_111835
SET_003392,2026-07-11T01:43:48,PayFlow,INR,41,40471.09,0.00,40471.09,BANK_002,PFSET_00003392,PAY_117665,PAY_116768
SET_003393,2026-07-10T04:48:06,PayFlow,INR,30,37219.31,0.00,37219.31,BANK_002,PFSET_00003393,PAY_112658,PAY_109696
SET_003394,2026-07-07T22:25:03,PayFlow,INR,33,37470.69,0.00,37470.69,BANK_002,PFSET_00003394,PAY_112945,PAY_119499
SET_003395,2026-07-08T00:46:08,PayFlow,INR,35,39046.43,0.00,39046.43,BANK_002,PFSET_00003395,PAY_119590,PAY_108993
SET_003396,2026-07-10T15:54:02,PayFlow,INR,31,40262.93,0.00,40262.93,BANK_002,PFSET_00003396,PAY_119256,PAY_109682
SET_003397,2026-07-09T16:09:00,PayFlow,INR,33,33696.09,0.00,33696.09,BANK_002,PFSET_00003397,PAY_110516,PAY_117235
SET_003398,2026-07-11T19:55:03,PayFlow,INR,28,37540.97,0.00,37540.97,BANK_002,PFSET_00003398,PAY_118012,PAY_116589
SET_003399,2026-07-10T17:53:36,PayFlow,INR,31,35169.37,0.00,35169.37,BANK_002,PFSET_00003399,PAY_112162,PAY_116848
SET_003400,2026-07-09T01:40:05,PayFlow,INR,33,56248.82,0.00,56248.82,BANK_002,PFSET_00003400,PAY_112679,PAY_111661
SET_003401,2026-07-11T02:49:47,PayFlow,INR,32,33927.52,0.00,33927.52,BANK_002,PFSET_00003401,PAY_114991,PAY_115481
SET_003402,2026-07-09T02:41:24,PayFlow,INR,32,36893.63,0.00,36893.63,BANK_002,PFSET_00003402,PAY_112276,PAY_115708
SET_003403,2026-07-11T20:11:04,PayFlow,INR,33,40476.43,0.00,40476.43,BANK_002,PFSET_00003403,PAY_118445,PAY_114770
SET_003404,2026-07-09T03:51:58,PayFlow,INR,32,36552.76,0.00,36552.76,BANK_002,PFSET_00003404,PAY_118609,PAY_111696
SET_003405,2026-07-11T03:23:48,PayFlow,INR,41,46077.89,0.00,46077.89,BANK_002,PFSET_00003405,PAY_110869,PAY_116890
SET_003406,2026-07-09T01:05:12,PayFlow,INR,35,54039.84,0.00,54039.84,BANK_002,PFSET_00003406,PAY_113358,PAY_108973
SET_003407,2026-07-09T23:23:15,PayFlow,INR,26,30375.96,0.00,30375.96,BANK_002,PFSET_00003407,PAY_110716,PAY_118257
SET_003408,2026-07-10T05:02:44,PayFlow,INR,25,27559.68,0.00,27559.68,BANK_002,PFSET_00003408,PAY_118722,PAY_110725
SET_003409,2026-07-10T14:24:41,PayFlow,INR,39,50980.86,0.00,50980.86,BANK_002,PFSET_00003409,PAY_114767,PAY_118293
SET_003410,2026-07-10T19:12:54,PayFlow,INR,30,34438.62,0.00,34438.62,BANK_002,PFSET_00003410,PAY_117757,PAY_111782
SET_003411,2026-07-12T20:17:50,PayFlow,INR,35,42891.45,0.00,42891.45,BANK_002,PFSET_00003411,PAY_111075,PAY_109300
SET_003412,2026-07-10T17:25:41,PayFlow,INR,27,39669.31,0.00,39669.31,BANK_002,PFSET_00003412,PAY_117050,PAY_113944
SET_003413,2026-07-12T02:13:41,PayFlow,INR,26,33841.64,0.00,33841.64,BANK_002,PFSET_00003413,PAY_117996,PAY_119121
SET_003414,2026-07-12T19:09:05,PayFlow,INR,34,35289.25,0.00,35289.25,BANK_002,PFSET_00003414,PAY_114445,PAY_116600
SET_003415,2026-07-09T21:56:34,PayFlow,INR,30,34958.96,0.00,34958.96,BANK_002,PFSET_00003415,PAY_119151,PAY_115414
SET_003416,2026-07-09T23:57:21,PayFlow,INR,36,48490.80,695.73,47795.07,BANK_002,PFSET_00003416,PAY_112196,PAY_117892
SET_003417,2026-07-10T21:38:14,PayFlow,INR,33,38785.97,0.00,38785.97,BANK_002,PFSET_00003417,PAY_115608,PAY_116749
SET_003418,2026-07-12T05:15:55,PayFlow,INR,29,24607.43,0.00,24607.43,BANK_002,PFSET_00003418,PAY_115229,PAY_114333
SET_003419,2026-07-10T03:45:13,PayFlow,INR,28,37077.39,0.00,37077.39,BANK_002,PFSET_00003419,PAY_109752,PAY_114509
SET_003420,2026-07-12T12:48:30,PayFlow,INR,37,32405.51,0.00,32405.51,BANK_002,PFSET_00003420,PAY_110289,PAY_116972
SET_003421,2026-07-13T17:25:06,PayFlow,INR,43,47268.03,0.00,47268.03,BANK_002,PFSET_00003421,PAY_117478,PAY_115561
SET_003422,2026-07-10T20:19:23,PayFlow,INR,40,42089.67,0.00,42089.67,BANK_002,PFSET_00003422,PAY_113527,PAY_119437
SET_003423,2026-07-12T01:48:45,PayFlow,INR,33,37977.62,0.00,37977.62,BANK_002,PFSET_00003423,PAY_113774,PAY_110564
SET_003424,2026-07-12T01:15:17,PayFlow,INR,29,31606.23,0.00,31606.23,BANK_002,PFSET_00003424,PAY_116429,PAY_112578
SET_003425,2026-07-13T01:15:44,PayFlow,INR,30,26929.25,1295.64,25633.61,BANK_002,PFSET_00003425,PAY_118266,PAY_109765
SET_003426,2026-07-11T22:38:23,PayFlow,INR,29,24439.43,0.00,24439.43,BANK_002,PFSET_00003426,PAY_116423,PAY_109177
SET_003427,2026-07-13T02:52:52,PayFlow,INR,30,36562.71,1921.57,34641.14,BANK_002,PFSET_00003427,PAY_117416,PAY_111636
SET_003428,2026-07-10T22:32:46,PayFlow,INR,26,27310.03,0.00,27310.03,BANK_002,PFSET_00003428,PAY_119523,PAY_117032
SET_003429,2026-07-14T00:05:12,PayFlow,INR,31,34752.38,521.23,34231.15,BANK_002,PFSET_00003429,PAY_110996,PAY_111956
SET_003430,2026-07-12T22:46:43,PayFlow,INR,36,37228.85,0.00,37228.85,BANK_002,PFSET_00003430,PAY_119252,PAY_118986
SET_003431,2026-07-13T01:45:32,PayFlow,INR,33,34254.64,0.00,34254.64,BANK_002,PFSET_00003431,PAY_115515,PAY_119060
SET_003432,2026-07-11T02:06:13,PayFlow,INR,28,32850.46,0.00,32850.46,BANK_002,PFSET_00003432,PAY_111038,PAY_116601
SET_003433,2026-07-13T17:12:42,PayFlow,INR,45,47651.02,0.00,47651.02,BANK_002,PFSET_00003433,PAY_112327,PAY_109021
SET_003434,2026-07-14T21:28:37,PayFlow,INR,32,39150.19,0.00,39150.19,BANK_002,PFSET_00003434,PAY_115407,PAY_117432
SET_003435,2026-07-13T00:32:50,PayFlow,INR,31,37769.67,0.00,37769.67,BANK_002,PFSET_00003435,PAY_117277,PAY_111671
SET_003436,2026-07-11T18:06:31,PayFlow,INR,33,41699.31,0.00,41699.31,BANK_002,PFSET_00003436,PAY_114138,PAY_110692
SET_003437,2026-07-14T22:38:28,PayFlow,INR,39,60542.39,0.00,60542.39,BANK_002,PFSET_00003437,PAY_119168,PAY_112347
SET_003438,2026-07-12T03:22:22,PayFlow,INR,35,43579.30,0.00,43579.30,BANK_002,PFSET_00003438,PAY_119502,PAY_111047
SET_003439,2026-07-12T22:42:44,PayFlow,INR,33,30034.72,0.00,30034.72,BANK_002,PFSET_00003439,PAY_115151,PAY_109749
SET_003440,2026-07-11T22:04:07,PayFlow,INR,28,38047.53,0.00,38047.53,BANK_002,PFSET_00003440,PAY_110096,PAY_111734
SET_003441,2026-07-13T00:54:19,PayFlow,INR,30,34432.02,0.00,34432.02,BANK_002,PFSET_00003441,PAY_118496,PAY_114759
SET_003442,2026-07-13T00:39:48,PayFlow,INR,34,42520.94,0.00,42520.94,BANK_002,PFSET_00003442,PAY_117633,PAY_112391
SET_003443,2026-07-12T13:46:51,PayFlow,INR,35,45895.20,0.00,45895.20,BANK_002,PFSET_00003443,PAY_116305,PAY_110720
SET_003444,2026-07-13T22:12:00,PayFlow,INR,28,39134.86,0.00,39134.86,BANK_002,PFSET_00003444,PAY_118459,PAY_118340
SET_003445,2026-07-15T19:54:41,PayFlow,INR,38,38915.18,0.00,38915.18,BANK_002,PFSET_00003445,PAY_111114,PAY_113730
SET_003446,2026-07-15T00:37:56,PayFlow,INR,30,40171.08,0.00,40171.08,BANK_002,PFSET_00003446,PAY_114384,PAY_112432
SET_003447,2026-07-15T01:07:57,PayFlow,INR,29,41769.53,0.00,41769.53,BANK_002,PFSET_00003447,PAY_109590,PAY_111999
SET_003448,2026-07-15T03:10:57,PayFlow,INR,34,45590.25,0.00,45590.25,BANK_002,PFSET_00003448,PAY_111889,PAY_110220
SET_003449,2026-07-13T00:07:15,PayFlow,INR,33,32839.15,0.00,32839.15,BANK_002,PFSET_00003449,PAY_109380,PAY_112814
SET_003450,2026-07-13T05:19:06,PayFlow,INR,34,34503.56,0.00,34503.56,BANK_002,PFSET_00003450,PAY_113283,PAY_114258
SET_003451,2026-07-13T23:21:19,PayFlow,INR,37,37789.93,0.00,37789.93,BANK_002,PFSET_00003451,PAY_117174,PAY_110625
SET_003452,2026-07-13T10:56:22,PayFlow,INR,30,35729.25,1340.48,34388.77,BANK_002,PFSET_00003452,PAY_113744,PAY_116699
SET_003453,2026-07-14T19:44:02,PayFlow,INR,36,48008.68,0.00,48008.68,BANK_002,PFSET_00003453,PAY_116467,PAY_117736
SET_003454,2026-07-16T17:15:30,PayFlow,INR,28,21971.55,0.00,21971.55,BANK_002,PFSET_00003454,PAY_119161,PAY_109474
SET_003455,2026-07-16T19:23:25,PayFlow,INR,39,43944.65,2548.00,41396.65,BANK_002,PFSET_00003455,PAY_119163,PAY_117122
SET_003456,2026-07-16T03:10:21,PayFlow,INR,29,38901.90,0.00,38901.90,BANK_002,PFSET_00003456,PAY_119138,PAY_111341
SET_003457,2026-07-13T22:07:30,PayFlow,INR,29,41714.14,0.00,41714.14,BANK_002,PFSET_00003457,PAY_112080,PAY_114437
SET_003458,2026-07-14T03:26:29,PayFlow,INR,31,38613.21,0.00,38613.21,BANK_002,PFSET_00003458,PAY_112645,PAY_117658
SET_003459,2026-07-14T00:08:26,PayFlow,INR,34,38477.48,0.00,38477.48,BANK_002,PFSET_00003459,PAY_111177,PAY_117064
SET_003460,2026-07-17T16:33:49,PayFlow,INR,38,41266.52,1273.88,39992.64,BANK_002,PFSET_00003460,PAY_111974,PAY_112542
SET_003461,2026-07-14T14:37:40,PayFlow,INR,25,30673.65,0.00,30673.65,BANK_002,PFSET_00003461,PAY_113811,PAY_118726
SET_003462,2026-07-14T16:59:21,PayFlow,INR,27,31296.93,0.00,31296.93,BANK_002,PFSET_00003462,PAY_117258,PAY_108986
SET_003463,2026-07-15T23:25:24,PayFlow,INR,33,46262.65,0.00,46262.65,BANK_002,PFSET_00003463,PAY_114502,PAY_116115
SET_003464,2026-07-17T18:15:53,PayFlow,INR,32,40937.65,898.10,40039.55,BANK_002,PFSET_00003464,PAY_115547,PAY_108893
SET_003465,2026-07-16T01:01:05,PayFlow,INR,31,49253.88,0.00,49253.88,BANK_002,PFSET_00003465,PAY_111872,PAY_111359
SET_003466,2026-07-15T01:44:34,PayFlow,INR,37,41264.78,0.00,41264.78,BANK_002,PFSET_00003466,PAY_113892,PAY_118746
SET_003467,2026-07-15T00:33:47,PayFlow,INR,34,44519.69,0.00,44519.69,BANK_002,PFSET_00003467,PAY_114463,PAY_110230
SET_003468,2026-07-16T01:01:22,PayFlow,INR,32,36624.12,0.00,36624.12,BANK_002,PFSET_00003468,PAY_114115,PAY_112919
SET_003469,2026-07-18T01:37:11,PayFlow,INR,32,39046.59,0.00,39046.59,BANK_002,PFSET_00003469,PAY_117700,PAY_111164
SET_003470,2026-07-17T04:28:20,PayFlow,INR,34,36879.40,315.57,36563.83,BANK_002,PFSET_00003470,PAY_118481,PAY_118342
SET_003471,2026-07-16T11:38:55,PayFlow,INR,32,38050.73,1571.64,36479.09,BANK_002,PFSET_00003471,PAY_113586,PAY_116418
SET_003472,2026-07-16T22:41:30,PayFlow,INR,29,42956.86,0.00,42956.86,BANK_002,PFSET_00003472,PAY_112357,PAY_112184
SET_003473,2026-07-17T18:26:59,PayFlow,INR,33,46524.46,0.00,46524.46,BANK_002,PFSET_00003473,PAY_115914,PAY_114656
SET_003474,2026-07-18T20:16:46,PayFlow,INR,32,40135.86,2726.27,37409.59,BANK_002,PFSET_00003474,PAY_112386,PAY_108775
SET_003475,2026-07-16T18:10:23,PayFlow,INR,25,32437.32,0.00,32437.32,BANK_002,PFSET_00003475,PAY_118446,PAY_114475
SET_003476,2026-07-18T21:59:03,PayFlow,INR,29,39421.74,0.00,39421.74,BANK_002,PFSET_00003476,PAY_115236,PAY_117393
SET_003477,2026-07-17T22:31:22,PayFlow,INR,27,26856.16,0.00,26856.16,BANK_002,PFSET_00003477,PAY_111532,PAY_115388
SET_003478,2026-07-19T00:27:03,PayFlow,INR,33,30040.69,0.00,30040.69,BANK_002,PFSET_00003478,PAY_110102,PAY_111013
SET_003479,2026-07-18T03:07:07,PayFlow,INR,36,46379.97,0.00,46379.97,BANK_002,PFSET_00003479,PAY_117813,PAY_110722
SET_003480,2026-07-15T23:35:21,PayFlow,INR,30,28237.71,0.00,28237.71,BANK_002,PFSET_00003480,PAY_109274,PAY_113621
SET_003481,2026-07-16T04:20:25,PayFlow,INR,38,37850.07,0.00,37850.07,BANK_002,PFSET_00003481,PAY_113104,PAY_115190
SET_003482,2026-07-18T04:12:34,PayFlow,INR,26,37948.21,0.00,37948.21,BANK_002,PFSET_00003482,PAY_108859,PAY_113602
SET_003483,2026-07-16T15:32:12,PayFlow,INR,40,57830.07,0.00,57830.07,BANK_002,PFSET_00003483,PAY_109974,PAY_114620
SET_003484,2026-07-17T19:44:33,PayFlow,INR,43,49035.08,0.00,49035.08,BANK_002,PFSET_00003484,PAY_110828,PAY_118872
SET_003485,2026-07-17T22:16:32,PayFlow,INR,35,46006.60,0.00,46006.60,BANK_002,PFSET_00003485,PAY_119575,PAY_115630
SET_003486,2026-07-19T00:32:28,PayFlow,INR,38,47796.02,0.00,47796.02,BANK_002,PFSET_00003486,PAY_114076,PAY_113970
SET_003487,2026-07-16T19:02:17,PayFlow,INR,33,42820.34,0.00,42820.34,BANK_002,PFSET_00003487,PAY_118290,PAY_113546
SET_003488,2026-07-19T19:55:44,PayFlow,INR,25,29887.71,0.00,29887.71,BANK_002,PFSET_00003488,PAY_118647,PAY_116279
SET_003489,2026-07-16T23:35:54,PayFlow,INR,28,31580.83,0.00,31580.83,BANK_002,PFSET_00003489,PAY_109316,PAY_119329
SET_003490,2026-07-17T23:36:13,PayFlow,INR,28,34569.98,0.00,34569.98,BANK_002,PFSET_00003490,PAY_117087,PAY_113161
SET_003491,2026-07-20T03:38:25,PayFlow,INR,37,36135.45,365.00,35770.45,BANK_002,PFSET_00003491,PAY_111193,PAY_111506
SET_003492,2026-07-17T00:10:34,PayFlow,INR,36,50265.56,0.00,50265.56,BANK_002,PFSET_00003492,PAY_115302,PAY_116883
SET_003493,2026-07-19T06:46:22,PayFlow,INR,36,40714.94,0.00,40714.94,BANK_002,PFSET_00003493,PAY_114719,PAY_114896
SET_003494,2026-07-17T10:08:13,PayFlow,INR,34,67205.30,0.00,67205.30,BANK_002,PFSET_00003494,PAY_110762,PAY_109882
SET_003495,2026-07-18T17:19:21,PayFlow,INR,26,35126.11,0.00,35126.11,BANK_002,PFSET_00003495,PAY_117102,PAY_117588
SET_003496,2026-07-20T23:47:20,PayFlow,INR,33,36167.28,837.80,35329.48,BANK_002,PFSET_00003496,PAY_115389,PAY_113748
SET_003497,2026-07-19T17:52:07,PayFlow,INR,34,30775.55,0.00,30775.55,BANK_002,PFSET_00003497,PAY_118136,PAY_111978
SET_003498,2026-07-18T18:52:39,PayFlow,INR,34,41493.67,0.00,41493.67,BANK_002,PFSET_00003498,PAY_116481,PAY_116815
SET_003499,2026-07-18T03:36:20,PayFlow,INR,33,44508.44,0.00,44508.44,BANK_002,PFSET_00003499,PAY_119361,PAY_109514
SET_003500,2026-07-21T01:04:30,PayFlow,INR,30,29277.67,0.00,29277.67,BANK_002,PFSET_00003500,PAY_118663,PAY_112044
SET_003501,2026-07-20T00:27:28,PayFlow,INR,39,41743.71,0.00,41743.71,BANK_002,PFSET_00003501,PAY_113535,PAY_111730
SET_003502,2026-07-18T03:53:52,PayFlow,INR,33,31297.82,0.00,31297.82,BANK_002,PFSET_00003502,PAY_110129,PAY_116819
SET_003503,2026-07-20T04:21:06,PayFlow,INR,31,38531.82,0.00,38531.82,BANK_002,PFSET_00003503,PAY_112506,PAY_113688
SET_003504,2026-07-21T07:10:44,PayFlow,INR,33,51159.88,0.00,51159.88,BANK_002,PFSET_00003504,PAY_115839,PAY_112238
SET_003505,2026-07-20T18:03:49,PayFlow,INR,35,33161.17,306.74,32854.43,BANK_002,PFSET_00003505,PAY_112745,PAY_110946
SET_003506,2026-07-18T21:51:44,PayFlow,INR,35,49406.28,0.00,49406.28,BANK_002,PFSET_00003506,PAY_118904,PAY_113576
SET_003507,2026-07-21T18:16:00,PayFlow,INR,32,34307.22,0.00,34307.22,BANK_002,PFSET_00003507,PAY_116563,PAY_111558
SET_003508,2026-07-19T18:48:48,PayFlow,INR,27,26201.02,0.00,26201.02,BANK_002,PFSET_00003508,PAY_118535,PAY_115939
SET_003509,2026-07-22T00:20:41,PayFlow,INR,34,42598.43,0.00,42598.43,BANK_002,PFSET_00003509,PAY_115834,PAY_117229
SET_003510,2026-07-21T21:09:54,PayFlow,INR,35,29621.55,0.00,29621.55,BANK_002,PFSET_00003510,PAY_118211,PAY_110984
SET_003511,2026-07-21T00:01:44,PayFlow,INR,26,25936.34,0.00,25936.34,BANK_002,PFSET_00003511,PAY_118881,PAY_118103
SET_003512,2026-07-19T20:27:14,PayFlow,INR,35,47434.43,0.00,47434.43,BANK_002,PFSET_00003512,PAY_114491,PAY_110194
