vendor_invoice_id,vendor_id,vendor_category,invoice_date,due_date,invoice_type,description,subtotal,tax_amount,total_amount,currency,status,purchase_reference,handles_cod
VINV_006019,VEND_000015,GOODS,2026-07-14T10:34:00,2026-08-28T10:34:00,GOODS,Product stock replenishment,202539.00,36457.02,238996.02,INR,APPROVED,PO_00006019,N
VINV_006020,VEND_000027,GOODS,2026-07-10T10:30:00,2026-08-24T10:30:00,GOODS,Inventory replenishment,153962.00,27713.16,181675.16,INR,APPROVED,PO_00006020,N
VINV_006021,VEND_000033,GOODS,2026-07-12T10:24:00,2026-08-11T10:24:00,GOODS,Product stock replenishment,146790.00,26422.20,173212.20,INR,APPROVED,PO_00006021,N
VINV_006022,VEND_000076,GOODS,2026-07-17T10:59:00,2026-08-16T10:59:00,GOODS,Inventory replenishment,178828.00,32189.04,211017.04,INR,APPROVED,PO_00006022,N
VINV_006023,VEND_000028,GOODS,2026-07-19T10:35:00,2026-08-18T10:35:00,GOODS,Merchandise procurement,143934.00,25908.12,169842.12,INR,APPROVED,PO_00006023,N
VINV_006024,VEND_000001,GOODS,2026-07-10T10:34:00,2026-08-09T10:34:00,GOODS,Merchandise procurement,52420.00,9435.60,61855.60,INR,APPROVED,PO_00006024,N
VINV_006025,VEND_000063,GOODS,2026-07-22T10:14:00,2026-08-21T10:14:00,GOODS,Product stock replenishment,203164.00,36569.52,239733.52,INR,APPROVED,PO_00006025,N
VINV_006026,VEND_000030,GOODS,2026-07-13T10:36:00,2026-08-12T10:36:00,GOODS,Merchandise procurement,65645.00,11816.10,77461.10,INR,APPROVED,PO_00006026,N
VINV_006027,VEND_000019,GOODS,2026-07-05T10:42:00,2026-08-19T10:42:00,GOODS,Merchandise procurement,200676.00,36121.68,236797.68,INR,APPROVED,PO_00006027,N
VINV_006028,VEND_000062,GOODS,2026-07-14T10:21:00,2026-08-13T10:21:00,GOODS,Merchandise procurement,60112.00,0.00,60112.00,INR,APPROVED,PO_00006028,N
VINV_006029,VEND_000036,GOODS,2026-07-03T10:58:00,2026-08-02T10:58:00,GOODS,Packaging and merchandise supplies,61885.00,11139.30,73024.30,INR,APPROVED,PO_00006029,N
VINV_006030,VEND_000007,GOODS,2026-07-25T10:59:00,2026-09-08T10:59:00,GOODS,Merchandise procurement,143859.00,0.00,143859.00,INR,APPROVED,PO_00006030,N
VINV_006031,VEND_000075,GOODS,2026-07-04T10:34:00,2026-08-18T10:34:00,GOODS,Product stock replenishment,69690.00,12544.20,82234.20,INR,APPROVED,PO_00006031,N
VINV_006032,VEND_000022,GOODS,2026-07-18T10:10:00,2026-09-01T10:10:00,GOODS,Packaging and merchandise supplies,78628.00,14153.04,92781.04,INR,APPROVED,PO_00006032,N
VINV_006033,VEND_000062,GOODS,2026-07-18T10:12:00,2026-08-17T10:12:00,GOODS,Inventory replenishment,77526.00,0.00,77526.00,INR,APPROVED,PO_00006033,N
VINV_006034,VEND_000012,GOODS,2026-07-05T10:28:00,2026-08-04T10:28:00,GOODS,Product stock replenishment,185633.00,33413.94,219046.94,INR,APPROVED,PO_00006034,N
VINV_006035,VEND_000084,GOODS,2026-07-17T10:21:00,2026-08-31T10:21:00,GOODS,Product stock replenishment,59005.00,10620.90,69625.90,INR,APPROVED,PO_00006035,N
VINV_006036,VEND_000068,GOODS,2026-07-25T10:50:00,2026-08-24T10:50:00,GOODS,Packaging and merchandise supplies,205647.00,37016.46,242663.46,INR,APPROVED,PO_00006036,N
VINV_006037,VEND_000074,GOODS,2026-07-11T10:37:00,2026-08-10T10:37:00,GOODS,Product stock replenishment,170059.00,30610.62,200669.62,INR,APPROVED,PO_00006037,N
VINV_006038,VEND_000080,GOODS,2026-07-03T10:20:00,2026-08-17T10:20:00,GOODS,Merchandise procurement,202356.00,36424.08,238780.08,INR,APPROVED,PO_00006038,N
VINV_006039,VEND_000018,GOODS,2026-07-17T10:07:00,2026-08-31T10:07:00,GOODS,Inventory replenishment,72906.00,13123.08,86029.08,INR,APPROVED,PO_00006039,N
VINV_006040,VEND_000036,GOODS,2026-07-15T10:50:00,2026-08-14T10:50:00,GOODS,Packaging and merchandise supplies,188205.00,33876.90,222081.90,INR,APPROVED,PO_00006040,N
VINV_006041,VEND_000054,GOODS,2026-07-18T10:47:00,2026-09-01T10:47:00,GOODS,Inventory replenishment,138309.00,24895.62,163204.62,INR,APPROVED,PO_00006041,N
VINV_006042,VEND_000071,GOODS,2026-07-19T10:42:00,2026-08-18T10:42:00,GOODS,Inventory replenishment,207479.00,37346.22,244825.22,INR,APPROVED,PO_00006042,N
VINV_006043,VEND_000002,GOODS,2026-07-04T10:31:00,2026-08-18T10:31:00,GOODS,Merchandise procurement,158421.00,28515.78,186936.78,INR,APPROVED,PO_00006043,N
VINV_006044,VEND_000081,GOODS,2026-07-15T10:55:00,2026-08-29T10:55:00,GOODS,Merchandise procurement,127151.00,22887.18,150038.18,INR,APPROVED,PO_00006044,N
VINV_006045,VEND_000013,GOODS,2026-07-08T10:53:00,2026-08-22T10:53:00,GOODS,Inventory replenishment,151937.00,27348.66,179285.66,INR,APPROVED,PO_00006045,N
VINV_006046,VEND_000022,GOODS,2026-07-16T10:23:00,2026-08-30T10:23:00,GOODS,Packaging and merchandise supplies,201336.00,36240.48,237576.48,INR,APPROVED,PO_00006046,N
VINV_006047,VEND_000058,GOODS,2026-07-25T10:55:00,2026-08-24T10:55:00,GOODS,Product stock replenishment,91663.00,16499.34,108162.34,INR,APPROVED,PO_00006047,N
VINV_006048,VEND_000014,GOODS,2026-07-21T10:19:00,2026-09-04T10:19:00,GOODS,Product stock replenishment,154721.00,27849.78,182570.78,INR,APPROVED,PO_00006048,N
VINV_006049,VEND_000028,GOODS,2026-07-19T10:32:00,2026-08-18T10:32:00,GOODS,Inventory replenishment,172927.00,31126.86,204053.86,INR,APPROVED,PO_00006049,N
VINV_006050,VEND_000012,GOODS,2026-07-08T10:33:00,2026-08-07T10:33:00,GOODS,Inventory replenishment,195459.00,35182.62,230641.62,INR,APPROVED,PO_00006050,N
VINV_006051,VEND_000051,GOODS,2026-07-07T10:44:00,2026-08-21T10:44:00,GOODS,Inventory replenishment,184041.00,33127.38,217168.38,INR,APPROVED,PO_00006051,N
VINV_006052,VEND_000015,GOODS,2026-07-22T10:52:00,2026-09-05T10:52:00,GOODS,Inventory replenishment,99311.00,17875.98,117186.98,INR,APPROVED,PO_00006052,N
VINV_006053,VEND_000064,GOODS,2026-07-15T10:31:00,2026-08-14T10:31:00,GOODS,Packaging and merchandise supplies,65148.00,11726.64,76874.64,INR,APPROVED,PO_00006053,N
VINV_006054,VEND_000025,GOODS,2026-07-05T10:24:00,2026-08-04T10:24:00,GOODS,Merchandise procurement,90020.00,16203.60,106223.60,INR,APPROVED,PO_00006054,N
VINV_006055,VEND_000089,GOODS,2026-07-15T10:58:00,2026-08-14T10:58:00,GOODS,Inventory replenishment,95979.00,17276.22,113255.22,INR,APPROVED,PO_00006055,N
VINV_006056,VEND_000031,GOODS,2026-07-17T10:39:00,2026-08-16T10:39:00,GOODS,Packaging and merchandise supplies,65154.00,11727.72,76881.72,INR,APPROVED,PO_00006056,N
VINV_006057,VEND_000035,GOODS,2026-07-03T10:48:00,2026-08-02T10:48:00,GOODS,Inventory replenishment,196622.00,35391.96,232013.96,INR,APPROVED,PO_00006057,N
VINV_006058,VEND_000040,GOODS,2026-07-03T10:15:00,2026-08-17T10:15:00,GOODS,Product stock replenishment,202824.00,36508.32,239332.32,INR,APPROVED,PO_00006058,N
VINV_006059,VEND_000087,GOODS,2026-07-21T10:22:00,2026-08-20T10:22:00,GOODS,Packaging and merchandise supplies,87819.00,15807.42,103626.42,INR,APPROVED,PO_00006059,N
VINV_006060,VEND_000048,GOODS,2026-07-12T10:32:00,2026-08-11T10:32:00,GOODS,Merchandise procurement,180237.00,32442.66,212679.66,INR,APPROVED,PO_00006060,N
VINV_006061,VEND_000044,GOODS,2026-07-09T10:43:00,2026-08-08T10:43:00,GOODS,Inventory replenishment,155388.00,27969.84,183357.84,INR,APPROVED,PO_00006061,N
VINV_006062,VEND_000020,GOODS,2026-07-10T10:46:00,2026-08-24T10:46:00,GOODS,Merchandise procurement,171308.00,30835.44,202143.44,INR,APPROVED,PO_00006062,N
VINV_006063,VEND_000078,GOODS,2026-07-06T10:09:00,2026-08-20T10:09:00,GOODS,Packaging and merchandise supplies,210705.00,37926.90,248631.90,INR,APPROVED,PO_00006063,N
VINV_006064,VEND_000044,GOODS,2026-07-16T10:51:00,2026-08-15T10:51:00,GOODS,Packaging and merchandise supplies,72745.00,13094.10,85839.10,INR,APPROVED,PO_00006064,N
VINV_006065,VEND_000009,GOODS,2026-07-24T10:47:00,2026-09-07T10:47:00,GOODS,Merchandise procurement,202338.00,36420.84,238758.84,INR,APPROVED,PO_00006065,N
VINV_006066,VEND_000042,GOODS,2026-07-04T10:40:00,2026-08-03T10:40:00,GOODS,Packaging and merchandise supplies,191184.00,34413.12,225597.12,INR,APPROVED,PO_00006066,N
VINV_006067,VEND_000064,GOODS,2026-07-07T10:57:00,2026-08-06T10:57:00,GOODS,Inventory replenishment,155355.00,27963.90,183318.90,INR,APPROVED,PO_00006067,N
VINV_006068,VEND_000024,GOODS,2026-07-14T10:51:00,2026-08-13T10:51:00,GOODS,Inventory replenishment,94248.00,16964.64,111212.64,INR,APPROVED,PO_00006068,N
VINV_006069,VEND_000016,GOODS,2026-07-14T10:14:00,2026-08-28T10:14:00,GOODS,Packaging and merchandise supplies,187082.00,33674.76,220756.76,INR,APPROVED,PO_00006069,N
VINV_006070,VEND_000046,GOODS,2026-07-05T10:52:00,2026-08-19T10:52:00,GOODS,Merchandise procurement,112687.00,20283.66,132970.66,INR,APPROVED,PO_00006070,N
VINV_006071,VEND_000072,GOODS,2026-07-12T10:14:00,2026-08-11T10:14:00,GOODS,Inventory replenishment,110978.00,19976.04,130954.04,INR,APPROVED,PO_00006071,N
VINV_006072,VEND_000041,GOODS,2026-07-08T10:49:00,2026-08-07T10:49:00,GOODS,Inventory replenishment,147134.00,26484.12,173618.12,INR,APPROVED,PO_00006072,N
VINV_006073,VEND_000078,GOODS,2026-07-02T10:57:00,2026-08-16T10:57:00,GOODS,Product stock replenishment,108533.00,19535.94,128068.94,INR,APPROVED,PO_00006073,N
VINV_006074,VEND_000077,GOODS,2026-07-18T10:42:00,2026-08-17T10:42:00,GOODS,Packaging and merchandise supplies,149842.00,26971.56,176813.56,INR,APPROVED,PO_00006074,N
VINV_006075,VEND_000080,GOODS,2026-07-22T10:37:00,2026-09-05T10:37:00,GOODS,Product stock replenishment,57095.00,10277.10,67372.10,INR,APPROVED,PO_00006075,N
VINV_006076,VEND_000090,GOODS,2026-07-11T10:23:00,2026-08-10T10:23:00,GOODS,Product stock replenishment,218434.00,39318.12,257752.12,INR,APPROVED,PO_00006076,N
VINV_006077,VEND_000018,GOODS,2026-07-10T10:58:00,2026-08-24T10:58:00,GOODS,Inventory replenishment,210055.00,37809.90,247864.90,INR,APPROVED,PO_00006077,N
VINV_006078,VEND_000072,GOODS,2026-07-21T10:55:00,2026-08-20T10:55:00,GOODS,Merchandise procurement,205243.00,36943.74,242186.74,INR,APPROVED,PO_00006078,N
VINV_006079,VEND_000090,GOODS,2026-07-16T10:30:00,2026-08-15T10:30:00,GOODS,Merchandise procurement,73209.00,13177.62,86386.62,INR,APPROVED,PO_00006079,N
VINV_006080,VEND_000043,GOODS,2026-07-04T10:26:00,2026-08-18T10:26:00,GOODS,Product stock replenishment,215616.00,38810.88,254426.88,INR,APPROVED,PO_00006080,N
VINV_006081,VEND_000066,GOODS,2026-07-04T10:56:00,2026-08-03T10:56:00,GOODS,Merchandise procurement,61874.00,11137.32,73011.32,INR,APPROVED,PO_00006081,N
VINV_006082,VEND_000028,GOODS,2026-07-17T10:12:00,2026-08-16T10:12:00,GOODS,Product stock replenishment,207974.00,37435.32,245409.32,INR,APPROVED,PO_00006082,N
VINV_006083,VEND_000058,GOODS,2026-07-17T10:44:00,2026-08-16T10:44:00,GOODS,Merchandise procurement,52545.00,9458.10,62003.10,INR,APPROVED,PO_00006083,N
VINV_006084,VEND_000016,GOODS,2026-07-23T10:14:00,2026-09-06T10:14:00,GOODS,Packaging and merchandise supplies,170520.00,30693.60,201213.60,INR,APPROVED,PO_00006084,N
VINV_006085,VEND_000002,GOODS,2026-07-11T10:08:00,2026-08-25T10:08:00,GOODS,Merchandise procurement,92253.00,16605.54,108858.54,INR,APPROVED,PO_00006085,N
VINV_006086,VEND_000083,GOODS,2026-07-25T10:54:00,2026-08-24T10:54:00,GOODS,Packaging and merchandise supplies,89757.00,16156.26,105913.26,INR,APPROVED,PO_00006086,N
VINV_006087,VEND_000013,GOODS,2026-07-18T10:56:00,2026-09-01T10:56:00,GOODS,Merchandise procurement,206671.00,37200.78,243871.78,INR,APPROVED,PO_00006087,N
VINV_006088,VEND_000008,GOODS,2026-07-23T10:58:00,2026-08-22T10:58:00,GOODS,Merchandise procurement,152949.00,0.00,152949.00,INR,APPROVED,PO_00006088,N
VINV_006089,VEND_000024,GOODS,2026-07-15T10:20:00,2026-08-14T10:20:00,GOODS,Packaging and merchandise supplies,106522.00,19173.96,125695.96,INR,APPROVED,PO_00006089,N
VINV_006090,VEND_000002,GOODS,2026-07-19T10:06:00,2026-09-02T10:06:00,GOODS,Packaging and merchandise supplies,69679.00,12542.22,82221.22,INR,APPROVED,PO_00006090,N
VINV_006091,VEND_000038,GOODS,2026-07-07T10:18:00,2026-08-06T10:18:00,GOODS,Packaging and merchandise supplies,115373.00,20767.14,136140.14,INR,APPROVED,PO_00006091,N
VINV_006092,VEND_000020,GOODS,2026-07-07T10:44:00,2026-08-21T10:44:00,GOODS,Packaging and merchandise supplies,53078.00,9554.04,62632.04,INR,APPROVED,PO_00006092,N
VINV_006093,VEND_000032,GOODS,2026-07-02T10:44:00,2026-08-01T10:44:00,GOODS,Packaging and merchandise supplies,141431.00,0.00,141431.00,INR,APPROVED,PO_00006093,N
VINV_006094,VEND_000057,GOODS,2026-07-13T10:44:00,2026-08-12T10:44:00,GOODS,Inventory replenishment,152833.00,27509.94,180342.94,INR,APPROVED,PO_00006094,N
VINV_006095,VEND_000016,GOODS,2026-07-15T10:42:00,2026-08-29T10:42:00,GOODS,Inventory replenishment,179939.00,32389.02,212328.02,INR,APPROVED,PO_00006095,N
VINV_006096,VEND_000044,GOODS,2026-07-10T10:00:00,2026-08-09T10:00:00,GOODS,Packaging and merchandise supplies,154190.00,27754.20,181944.20,INR,APPROVED,PO_00006096,N
VINV_006097,VEND_000014,GOODS,2026-07-17T10:22:00,2026-08-31T10:22:00,GOODS,Merchandise procurement,125983.00,22676.94,148659.94,INR,APPROVED,PO_00006097,N
VINV_006098,VEND_000080,GOODS,2026-07-21T10:45:00,2026-09-04T10:45:00,GOODS,Inventory replenishment,186335.00,33540.30,219875.30,INR,APPROVED,PO_00006098,N
VINV_006099,VEND_000025,GOODS,2026-07-03T10:20:00,2026-08-02T10:20:00,GOODS,Packaging and merchandise supplies,167541.00,30157.38,197698.38,INR,APPROVED,PO_00006099,N
VINV_006100,VEND_000082,GOODS,2026-07-11T10:53:00,2026-08-25T10:53:00,GOODS,Packaging and merchandise supplies,80188.00,14433.84,94621.84,INR,APPROVED,PO_00006100,N
VINV_006101,VEND_000012,GOODS,2026-07-21T10:03:00,2026-08-20T10:03:00,GOODS,Merchandise procurement,211051.00,37989.18,249040.18,INR,APPROVED,PO_00006101,N
VINV_006102,VEND_000050,GOODS,2026-07-23T10:57:00,2026-08-22T10:57:00,GOODS,Inventory replenishment,64947.00,11690.46,76637.46,INR,APPROVED,PO_00006102,N
VINV_006103,VEND_000004,GOODS,2026-07-08T10:20:00,2026-08-07T10:20:00,GOODS,Product stock replenishment,213559.00,38440.62,251999.62,INR,APPROVED,PO_00006103,N
VINV_006104,VEND_000041,GOODS,2026-07-10T10:11:00,2026-08-09T10:11:00,GOODS,Merchandise procurement,206612.00,37190.16,243802.16,INR,APPROVED,PO_00006104,N
VINV_006105,VEND_000005,GOODS,2026-07-07T10:15:00,2026-08-06T10:15:00,GOODS,Product stock replenishment,211244.00,38023.92,249267.92,INR,APPROVED,PO_00006105,N
VINV_006106,VEND_000049,GOODS,2026-07-15T10:37:00,2026-08-14T10:37:00,GOODS,Product stock replenishment,145035.00,26106.30,171141.30,INR,APPROVED,PO_00006106,N
VINV_006107,VEND_000077,GOODS,2026-07-07T10:36:00,2026-08-06T10:36:00,GOODS,Packaging and merchandise supplies,90421.00,16275.78,106696.78,INR,APPROVED,PO_00006107,N
VINV_006108,VEND_000030,GOODS,2026-07-19T10:24:00,2026-08-18T10:24:00,GOODS,Inventory replenishment,105742.00,19033.56,124775.56,INR,APPROVED,PO_00006108,N
VINV_006109,VEND_000073,GOODS,2026-07-04T10:53:00,2026-08-18T10:53:00,GOODS,Inventory replenishment,110548.00,19898.64,130446.64,INR,APPROVED,PO_00006109,N
VINV_006110,VEND_000081,GOODS,2026-07-08T10:38:00,2026-08-22T10:38:00,GOODS,Inventory replenishment,187020.00,33663.60,220683.60,INR,APPROVED,PO_00006110,N
VINV_006111,VEND_000080,GOODS,2026-07-11T10:08:00,2026-08-25T10:08:00,GOODS,Packaging and merchandise supplies,105422.00,18975.96,124397.96,INR,APPROVED,PO_00006111,N
VINV_006112,VEND_000084,GOODS,2026-07-06T10:18:00,2026-08-20T10:18:00,GOODS,Inventory replenishment,210393.00,37870.74,248263.74,INR,APPROVED,PO_00006112,N
VINV_006113,VEND_000049,GOODS,2026-07-23T10:11:00,2026-08-22T10:11:00,GOODS,Merchandise procurement,156316.00,28136.88,184452.88,INR,APPROVED,PO_00006113,N
VINV_006114,VEND_000035,GOODS,2026-07-08T10:12:00,2026-08-07T10:12:00,GOODS,Packaging and merchandise supplies,152508.00,27451.44,179959.44,INR,APPROVED,PO_00006114,N
VINV_006115,VEND_000087,GOODS,2026-07-19T10:38:00,2026-08-18T10:38:00,GOODS,Merchandise procurement,180631.00,32513.58,213144.58,INR,APPROVED,PO_00006115,N
VINV_006116,VEND_000031,GOODS,2026-07-08T10:30:00,2026-08-07T10:30:00,GOODS,Packaging and merchandise supplies,112463.00,20243.34,132706.34,INR,APPROVED,PO_00006116,N
VINV_006117,VEND_000014,GOODS,2026-07-14T10:27:00,2026-08-28T10:27:00,GOODS,Packaging and merchandise supplies,183100.00,32958.00,216058.00,INR,APPROVED,PO_00006117,N
VINV_006118,VEND_000005,GOODS,2026-07-15T10:49:00,2026-08-14T10:49:00,GOODS,Packaging and merchandise supplies,178098.00,32057.64,210155.64,INR,APPROVED,PO_00006118,N
VINV_006119,VEND_000037,GOODS,2026-07-11T10:15:00,2026-08-25T10:15:00,GOODS,Merchandise procurement,91066.00,16391.88,107457.88,INR,APPROVED,PO_00006119,N
VINV_006120,VEND_000050,GOODS,2026-07-06T10:35:00,2026-08-05T10:35:00,GOODS,Packaging and merchandise supplies,207587.00,37365.66,244952.66,INR,APPROVED,PO_00006120,N
VINV_006121,VEND_000044,GOODS,2026-07-16T10:17:00,2026-08-15T10:17:00,GOODS,Merchandise procurement,50458.00,9082.44,59540.44,INR,APPROVED,PO_00006121,N
VINV_006122,VEND_000044,GOODS,2026-07-20T10:55:00,2026-08-19T10:55:00,GOODS,Packaging and merchandise supplies,50690.00,9124.20,59814.20,INR,APPROVED,PO_00006122,N
VINV_006123,VEND_000021,GOODS,2026-07-22T10:57:00,2026-09-05T10:57:00,GOODS,Packaging and merchandise supplies,191654.00,34497.72,226151.72,INR,APPROVED,PO_00006123,N
VINV_006124,VEND_000078,GOODS,2026-07-17T10:53:00,2026-08-31T10:53:00,GOODS,Inventory replenishment,116297.00,20933.46,137230.46,INR,APPROVED,PO_00006124,N
VINV_006125,VEND_000032,GOODS,2026-07-15T10:51:00,2026-08-14T10:51:00,GOODS,Product stock replenishment,194243.00,0.00,194243.00,INR,APPROVED,PO_00006125,N
VINV_006126,VEND_000037,GOODS,2026-07-08T10:20:00,2026-08-22T10:20:00,GOODS,Inventory replenishment,130657.00,23518.26,154175.26,INR,APPROVED,PO_00006126,N
VINV_006127,VEND_000061,GOODS,2026-07-12T10:02:00,2026-08-11T10:02:00,GOODS,Packaging and merchandise supplies,151130.00,27203.40,178333.40,INR,APPROVED,PO_00006127,N
VINV_006128,VEND_000059,GOODS,2026-07-19T10:33:00,2026-08-18T10:33:00,GOODS,Merchandise procurement,77663.00,13979.34,91642.34,INR,APPROVED,PO_00006128,N
VINV_006129,VEND_000001,GOODS,2026-07-20T10:51:00,2026-08-19T10:51:00,GOODS,Packaging and merchandise supplies,54865.00,9875.70,64740.70,INR,APPROVED,PO_00006129,N
VINV_006130,VEND_000036,GOODS,2026-07-19T10:32:00,2026-08-18T10:32:00,GOODS,Product stock replenishment,80749.00,14534.82,95283.82,INR,APPROVED,PO_00006130,N
VINV_006131,VEND_000028,GOODS,2026-07-11T10:47:00,2026-08-10T10:47:00,GOODS,Product stock replenishment,117029.00,21065.22,138094.22,INR,APPROVED,PO_00006131,N
VINV_006132,VEND_000086,GOODS,2026-07-18T10:27:00,2026-08-17T10:27:00,GOODS,Product stock replenishment,143904.00,0.00,143904.00,INR,APPROVED,PO_00006132,N
VINV_006133,VEND_000058,GOODS,2026-07-19T10:39:00,2026-08-18T10:39:00,GOODS,Packaging and merchandise supplies,199414.00,35894.52,235308.52,INR,APPROVED,PO_00006133,N
VINV_006134,VEND_000059,GOODS,2026-07-15T10:44:00,2026-08-14T10:44:00,GOODS,Inventory replenishment,49299.00,8873.82,58172.82,INR,APPROVED,PO_00006134,N
VINV_006135,VEND_000059,GOODS,2026-07-02T10:55:00,2026-08-01T10:55:00,GOODS,Product stock replenishment,213421.00,38415.78,251836.78,INR,APPROVED,PO_00006135,N
VINV_006136,VEND_000075,GOODS,2026-07-04T10:54:00,2026-08-18T10:54:00,GOODS,Packaging and merchandise supplies,58497.00,10529.46,69026.46,INR,APPROVED,PO_00006136,N
VINV_006137,VEND_000080,GOODS,2026-07-04T10:05:00,2026-08-18T10:05:00,GOODS,Inventory replenishment,160425.00,28876.50,189301.50,INR,APPROVED,PO_00006137,N
VINV_006138,VEND_000028,GOODS,2026-07-10T10:50:00,2026-08-09T10:50:00,GOODS,Product stock replenishment,182258.00,32806.44,215064.44,INR,APPROVED,PO_00006138,N
VINV_006139,VEND_000014,GOODS,2026-07-14T10:30:00,2026-08-28T10:30:00,GOODS,Packaging and merchandise supplies,133269.00,23988.42,157257.42,INR,APPROVED,PO_00006139,N
VINV_006140,VEND_000054,GOODS,2026-07-25T10:20:00,2026-09-08T10:20:00,GOODS,Inventory replenishment,158281.00,28490.58,186771.58,INR,APPROVED,PO_00006140,N
VINV_006141,VEND_000084,GOODS,2026-07-04T10:34:00,2026-08-18T10:34:00,GOODS,Product stock replenishment,133789.00,24082.02,157871.02,INR,APPROVED,PO_00006141,N
VINV_006142,VEND_000003,GOODS,2026-07-14T10:31:00,2026-08-13T10:31:00,GOODS,Packaging and merchandise supplies,70145.00,12626.10,82771.10,INR,APPROVED,PO_00006142,N
VINV_006143,VEND_000034,GOODS,2026-07-25T10:43:00,2026-08-24T10:43:00,GOODS,Merchandise procurement,192580.00,34664.40,227244.40,INR,APPROVED,PO_00006143,N
VINV_006144,VEND_000027,GOODS,2026-07-24T10:13:00,2026-09-07T10:13:00,GOODS,Packaging and merchandise supplies,119471.00,21504.78,140975.78,INR,APPROVED,PO_00006144,N
VINV_006145,VEND_000079,GOODS,2026-07-15T10:36:00,2026-08-14T10:36:00,GOODS,Packaging and merchandise supplies,212683.00,38282.94,250965.94,INR,APPROVED,PO_00006145,N
VINV_006146,VEND_000003,GOODS,2026-07-12T10:48:00,2026-08-11T10:48:00,GOODS,Inventory replenishment,117938.00,21228.84,139166.84,INR,APPROVED,PO_00006146,N
VINV_006147,VEND_000083,GOODS,2026-07-15T10:26:00,2026-08-14T10:26:00,GOODS,Merchandise procurement,132850.00,23913.00,156763.00,INR,APPROVED,PO_00006147,N
VINV_006148,VEND_000063,GOODS,2026-07-11T10:02:00,2026-08-10T10:02:00,GOODS,Merchandise procurement,134956.00,24292.08,159248.08,INR,APPROVED,PO_00006148,N
VINV_006149,VEND_000034,GOODS,2026-07-19T10:27:00,2026-08-18T10:27:00,GOODS,Inventory replenishment,91647.00,16496.46,108143.46,INR,APPROVED,PO_00006149,N
VINV_006150,VEND_000061,GOODS,2026-07-20T10:10:00,2026-08-19T10:10:00,GOODS,Packaging and merchandise supplies,185786.00,33441.48,219227.48,INR,APPROVED,PO_00006150,N
VINV_006151,VEND_000058,GOODS,2026-07-11T10:02:00,2026-08-10T10:02:00,GOODS,Merchandise procurement,77603.00,13968.54,91571.54,INR,APPROVED,PO_00006151,N
VINV_006152,VEND_000043,GOODS,2026-07-23T10:54:00,2026-09-06T10:54:00,GOODS,Merchandise procurement,59600.00,10728.00,70328.00,INR,APPROVED,PO_00006152,N
VINV_006153,VEND_000069,GOODS,2026-07-24T10:31:00,2026-09-07T10:31:00,GOODS,Product stock replenishment,129862.00,23375.16,153237.16,INR,APPROVED,PO_00006153,N
VINV_006154,VEND_000023,GOODS,2026-07-11T10:32:00,2026-08-25T10:32:00,GOODS,Inventory replenishment,143668.00,25860.24,169528.24,INR,APPROVED,PO_00006154,N
VINV_006155,VEND_000081,GOODS,2026-07-09T10:33:00,2026-08-23T10:33:00,GOODS,Packaging and merchandise supplies,152812.00,27506.16,180318.16,INR,APPROVED,PO_00006155,N
VINV_006156,VEND_000074,GOODS,2026-07-25T10:26:00,2026-08-24T10:26:00,GOODS,Inventory replenishment,109092.00,19636.56,128728.56,INR,APPROVED,PO_00006156,N
VINV_006157,VEND_000086,GOODS,2026-07-08T10:20:00,2026-08-07T10:20:00,GOODS,Packaging and merchandise supplies,146020.00,0.00,146020.00,INR,APPROVED,PO_00006157,N
VINV_006158,VEND_000029,GOODS,2026-07-25T10:53:00,2026-08-24T10:53:00,GOODS,Inventory replenishment,49966.00,0.00,49966.00,INR,APPROVED,PO_00006158,N
VINV_006159,VEND_000003,GOODS,2026-07-06T10:28:00,2026-08-05T10:28:00,GOODS,Product stock replenishment,65831.00,11849.58,77680.58,INR,APPROVED,PO_00006159,N
VINV_006160,VEND_000077,GOODS,2026-07-04T10:51:00,2026-08-03T10:51:00,GOODS,Merchandise procurement,132415.00,23834.70,156249.70,INR,APPROVED,PO_00006160,N
VINV_006161,VEND_000001,GOODS,2026-07-22T10:58:00,2026-08-21T10:58:00,GOODS,Packaging and merchandise supplies,122056.00,21970.08,144026.08,INR,APPROVED,PO_00006161,N
VINV_006162,VEND_000019,GOODS,2026-07-16T10:22:00,2026-08-30T10:22:00,GOODS,Product stock replenishment,173378.00,31208.04,204586.04,INR,APPROVED,PO_00006162,N
VINV_006163,VEND_000061,GOODS,2026-07-08T10:24:00,2026-08-07T10:24:00,GOODS,Packaging and merchandise supplies,57785.00,10401.30,68186.30,INR,APPROVED,PO_00006163,N
VINV_006164,VEND_000054,GOODS,2026-07-03T10:12:00,2026-08-17T10:12:00,GOODS,Product stock replenishment,83451.00,15021.18,98472.18,INR,APPROVED,PO_00006164,N
VINV_006165,VEND_000028,GOODS,2026-07-11T10:43:00,2026-08-10T10:43:00,GOODS,Packaging and merchandise supplies,111513.00,20072.34,131585.34,INR,APPROVED,PO_00006165,N
VINV_006166,VEND_000028,GOODS,2026-07-21T10:16:00,2026-08-20T10:16:00,GOODS,Product stock replenishment,209853.00,37773.54,247626.54,INR,APPROVED,PO_00006166,N
VINV_006167,VEND_000066,GOODS,2026-07-14T10:47:00,2026-08-13T10:47:00,GOODS,Merchandise procurement,201696.00,36305.28,238001.28,INR,APPROVED,PO_00006167,N
