bank_transaction_id,account_id,transaction_date,value_date,amount,currency,direction,transaction_type,description,reference_id,counterparty_id,status
BANK_006825,BANK_002,2026-06-18T13:13:07,2026-06-18T13:13:07,517.78,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004432,REF_004432,CUST_002250,POSTED
BANK_006826,BANK_002,2026-06-18T19:45:36,2026-06-18T19:45:36,295.00,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004422,REF_004422,CUST_003024,POSTED
BANK_006827,BANK_002,2026-06-18T21:10:35,2026-06-18T21:10:35,70.20,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004225,REF_004225,CUST_000349,POSTED
BANK_006828,BANK_002,2026-06-18T21:53:04,2026-06-18T21:53:04,26248.64,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003111,SET_003111,PAYFLOW,POSTED
BANK_006829,BANK_002,2026-06-18T22:08:33,2026-06-18T22:08:33,32922.20,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003154,SET_003154,PAYFLOW,POSTED
BANK_006830,BANK_002,2026-06-18T23:02:54,2026-06-18T23:02:54,39582.13,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003153,SET_003153,PAYFLOW,POSTED
BANK_006831,BANK_002,2026-06-18T23:03:06,2026-06-18T23:03:06,41814.55,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003152,SET_003152,PAYFLOW,POSTED
BANK_006832,BANK_002,2026-06-19T00:48:21,2026-06-19T00:48:21,39350.11,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003108,SET_003108,PAYFLOW,POSTED
BANK_006833,BANK_002,2026-06-19T01:11:38,2026-06-19T01:11:38,31138.42,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003134,SET_003134,PAYFLOW,POSTED
BANK_006834,BANK_002,2026-06-19T02:14:25,2026-06-19T02:14:25,55987.78,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003127,SET_003127,PAYFLOW,POSTED
BANK_006835,BANK_002,2026-06-19T02:39:01,2026-06-19T02:39:01,318.60,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004372,REF_004372,CUST_006486,POSTED
BANK_006836,BANK_002,2026-06-19T03:36:17,2026-06-19T03:36:17,3067.06,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004271,REF_004271,CUST_003875,POSTED
BANK_006837,BANK_002,2026-06-19T03:46:26,2026-06-19T03:46:26,55031.72,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003141,SET_003141,PAYFLOW,POSTED
BANK_006838,BANK_002,2026-06-19T04:47:26,2026-06-19T04:47:26,283.14,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004077,REF_004077,CUST_006687,POSTED
BANK_006839,BANK_002,2026-06-19T05:04:48,2026-06-19T05:04:48,1260.24,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004334,REF_004334,CUST_007759,POSTED
BANK_006840,BANK_002,2026-06-19T05:22:28,2026-06-19T05:22:28,271.28,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004190,REF_004190,CUST_007413,POSTED
BANK_006841,BANK_002,2026-06-19T07:34:02,2026-06-19T07:34:02,42116.20,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003156,SET_003156,PAYFLOW,POSTED
BANK_006842,BANK_002,2026-06-19T10:57:01,2026-06-19T10:57:01,699.09,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004022,REF_004022,CUST_004728,POSTED
BANK_006843,BANK_002,2026-06-19T11:32:17,2026-06-19T11:32:17,1898.97,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004499,REF_004499,CUST_002582,POSTED
BANK_006844,BANK_002,2026-06-19T13:02:12,2026-06-19T13:02:12,134.23,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004366,REF_004366,CUST_005893,POSTED
BANK_006845,BANK_002,2026-06-19T13:35:35,2026-06-19T13:35:35,554.48,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004229,REF_004229,CUST_002841,POSTED
BANK_006846,BANK_002,2026-06-19T13:49:22,2026-06-19T13:49:22,700.74,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004040,REF_004040,CUST_007309,POSTED
BANK_006847,BANK_001,2026-06-19T15:41:00,2026-06-19T15:41:00,1750000.00,INR,DEBIT,INTER_ACCOUNT_TRANSFER,Transfer to BANK_004,XFER_000014,BANK_004,POSTED
BANK_006848,BANK_004,2026-06-19T15:41:00,2026-06-19T15:41:00,1750000.00,INR,CREDIT,INTER_ACCOUNT_TRANSFER,Transfer from BANK_001,XFER_000014,BANK_001,POSTED
BANK_006849,BANK_002,2026-06-19T17:50:06,2026-06-19T17:50:06,3023.47,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004324,REF_004324,CUST_006081,POSTED
BANK_006850,BANK_002,2026-06-19T17:56:53,2026-06-19T17:56:53,37122.23,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003118,SET_003118,PAYFLOW,POSTED
BANK_006851,BANK_002,2026-06-19T18:46:32,2026-06-19T18:46:32,37154.71,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003158,SET_003158,PAYFLOW,POSTED
BANK_006852,BANK_002,2026-06-19T19:00:05,2026-06-19T19:00:05,35061.36,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003147,SET_003147,PAYFLOW,POSTED
BANK_006853,BANK_002,2026-06-19T19:22:10,2026-06-19T19:22:10,554.48,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004046,REF_004046,CUST_006252,POSTED
BANK_006854,BANK_002,2026-06-19T20:11:24,2026-06-19T20:11:24,29830.84,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003131,SET_003131,PAYFLOW,POSTED
BANK_006855,BANK_002,2026-06-19T21:25:49,2026-06-19T21:25:49,37198.32,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003135,SET_003135,PAYFLOW,POSTED
BANK_006856,BANK_002,2026-06-19T22:22:14,2026-06-19T22:22:14,680.57,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004152,REF_004152,CUST_005650,POSTED
BANK_006857,BANK_002,2026-06-19T22:48:39,2026-06-19T22:48:39,541.62,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004201,REF_004201,CUST_007389,POSTED
BANK_006858,BANK_002,2026-06-19T23:01:38,2026-06-19T23:01:38,48448.70,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003130,SET_003130,PAYFLOW,POSTED
BANK_006859,BANK_002,2026-06-19T23:09:44,2026-06-19T23:09:44,59145.16,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003132,SET_003132,PAYFLOW,POSTED
BANK_006860,BANK_002,2026-06-19T23:21:39,2026-06-19T23:21:39,46329.97,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003120,SET_003120,PAYFLOW,POSTED
BANK_006861,BANK_002,2026-06-20T00:16:57,2026-06-20T00:16:57,534.54,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004314,REF_004314,CUST_008116,POSTED
BANK_006862,BANK_002,2026-06-20T01:08:44,2026-06-20T01:08:44,283.08,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004434,REF_004434,CUST_005717,POSTED
BANK_006863,BANK_002,2026-06-20T01:38:21,2026-06-20T01:38:21,670.12,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004319,REF_004319,CUST_003176,POSTED
BANK_006864,BANK_002,2026-06-20T01:50:14,2026-06-20T01:50:14,31389.91,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003151,SET_003151,PAYFLOW,POSTED
BANK_006865,BANK_002,2026-06-20T02:27:13,2026-06-20T02:27:13,791.68,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004003,REF_004003,CUST_007738,POSTED
BANK_006866,BANK_002,2026-06-20T03:36:32,2026-06-20T03:36:32,36000.96,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003168,SET_003168,PAYFLOW,POSTED
BANK_006867,BANK_002,2026-06-20T03:49:47,2026-06-20T03:49:47,36539.27,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003126,SET_003126,PAYFLOW,POSTED
BANK_006868,BANK_002,2026-06-20T04:25:11,2026-06-20T04:25:11,611.00,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004204,REF_004204,CUST_007984,POSTED
BANK_006869,BANK_002,2026-06-20T05:10:54,2026-06-20T05:10:54,2385.49,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004411,REF_004411,CUST_003855,POSTED
BANK_006870,BANK_002,2026-06-20T05:53:01,2026-06-20T05:53:01,40283.04,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003128,SET_003128,PAYFLOW,POSTED
BANK_006871,BANK_002,2026-06-20T05:57:00,2026-06-20T05:57:00,27333.47,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003170,SET_003170,PAYFLOW,POSTED
BANK_006872,BANK_002,2026-06-20T06:22:56,2026-06-20T06:22:56,1568.22,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004236,REF_004236,CUST_003404,POSTED
BANK_006873,BANK_002,2026-06-20T14:05:08,2026-06-20T14:05:08,1340.48,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003992,REF_003992,CUST_005573,POSTED
BANK_006874,BANK_002,2026-06-20T14:44:15,2026-06-20T14:44:15,402.38,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004268,REF_004268,CUST_001717,POSTED
BANK_006875,BANK_002,2026-06-20T18:24:02,2026-06-20T18:24:02,43498.33,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003148,SET_003148,PAYFLOW,POSTED
BANK_006876,BANK_002,2026-06-20T18:25:28,2026-06-20T18:25:28,680.86,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004362,REF_004362,CUST_003598,POSTED
BANK_006877,BANK_002,2026-06-20T18:28:35,2026-06-20T18:28:35,44341.49,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003149,SET_003149,PAYFLOW,POSTED
BANK_006878,BANK_002,2026-06-20T19:03:58,2026-06-20T19:03:58,38701.99,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003160,SET_003160,PAYFLOW,POSTED
BANK_006879,BANK_002,2026-06-20T20:16:31,2026-06-20T20:16:31,3517.70,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004250,REF_004250,CUST_004440,POSTED
BANK_006880,BANK_002,2026-06-20T22:00:56,2026-06-20T22:00:56,40384.03,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003175,SET_003175,PAYFLOW,POSTED
BANK_006881,BANK_002,2026-06-20T22:17:30,2026-06-20T22:17:30,32325.51,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003140,SET_003140,PAYFLOW,POSTED
BANK_006882,BANK_002,2026-06-20T22:19:03,2026-06-20T22:19:03,37497.87,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003136,SET_003136,PAYFLOW,POSTED
BANK_006883,BANK_002,2026-06-20T22:28:35,2026-06-20T22:28:35,36476.50,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003164,SET_003164,PAYFLOW,POSTED
BANK_006884,BANK_002,2026-06-20T22:54:23,2026-06-20T22:54:23,30550.19,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003138,SET_003138,PAYFLOW,POSTED
BANK_006885,BANK_002,2026-06-20T23:12:08,2026-06-20T23:12:08,29250.82,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003166,SET_003166,PAYFLOW,POSTED
BANK_006886,BANK_002,2026-06-20T23:38:09,2026-06-20T23:38:09,32458.03,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003179,SET_003179,PAYFLOW,POSTED
BANK_006887,BANK_002,2026-06-21T00:42:04,2026-06-21T00:42:04,35690.09,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003183,SET_003183,PAYFLOW,POSTED
BANK_006888,BANK_002,2026-06-21T00:57:04,2026-06-21T00:57:04,2758.78,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004026,REF_004026,CUST_002342,POSTED
BANK_006889,BANK_002,2026-06-21T01:50:44,2026-06-21T01:50:44,26198.03,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003133,SET_003133,PAYFLOW,POSTED
BANK_006890,BANK_002,2026-06-21T02:08:47,2026-06-21T02:08:47,306.80,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004317,REF_004317,CUST_003434,POSTED
BANK_006891,BANK_002,2026-06-21T03:45:34,2026-06-21T03:45:34,2699.28,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004373,REF_004373,CUST_000313,POSTED
BANK_006892,BANK_002,2026-06-21T03:46:54,2026-06-21T03:46:54,71131.60,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003139,SET_003139,PAYFLOW,POSTED
BANK_006893,BANK_002,2026-06-21T04:01:37,2026-06-21T04:01:37,36666.68,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003142,SET_003142,PAYFLOW,POSTED
BANK_006894,BANK_002,2026-06-21T05:03:42,2026-06-21T05:03:42,956.39,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004458,REF_004458,CUST_007598,POSTED
BANK_006895,BANK_002,2026-06-21T05:36:25,2026-06-21T05:36:25,377.60,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004095,REF_004095,CUST_007792,POSTED
BANK_006896,BANK_002,2026-06-21T07:35:36,2026-06-21T07:35:36,2946.11,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004117,REF_004117,CUST_003216,POSTED
BANK_006897,BANK_002,2026-06-21T08:01:52,2026-06-21T08:01:52,4714.82,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004496,REF_004496,CUST_008064,POSTED
BANK_006898,BANK_002,2026-06-21T08:54:56,2026-06-21T08:54:56,767.47,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004192,REF_004192,CUST_005142,POSTED
BANK_006899,BANK_002,2026-06-21T09:11:28,2026-06-21T09:11:28,324.38,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004310,REF_004310,CUST_001870,POSTED
BANK_006900,BANK_002,2026-06-21T10:19:12,2026-06-21T10:19:12,1225.76,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004176,REF_004176,CUST_003178,POSTED
BANK_006901,BANK_002,2026-06-21T11:15:52,2026-06-21T11:15:52,42080.28,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003143,SET_003143,PAYFLOW,POSTED
BANK_006902,BANK_002,2026-06-21T11:51:34,2026-06-21T11:51:34,1332.75,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004205,REF_004205,CUST_000733,POSTED
BANK_006903,BANK_002,2026-06-21T13:40:12,2026-06-21T13:40:12,2987.47,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004254,REF_004254,CUST_008442,POSTED
BANK_006904,BANK_002,2026-06-21T15:07:55,2026-06-21T15:07:55,1035.39,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004489,REF_004489,CUST_003278,POSTED
BANK_006905,BANK_002,2026-06-21T15:31:51,2026-06-21T15:31:51,23908.57,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003157,SET_003157,PAYFLOW,POSTED
BANK_006906,BANK_002,2026-06-21T20:08:43,2026-06-21T20:08:43,33793.45,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003145,SET_003145,PAYFLOW,POSTED
BANK_006907,BANK_002,2026-06-21T20:13:20,2026-06-21T20:13:20,588.82,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003995,REF_003995,CUST_001121,POSTED
BANK_006908,BANK_002,2026-06-21T20:17:34,2026-06-21T20:17:34,35842.85,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003161,SET_003161,PAYFLOW,POSTED
BANK_006909,BANK_002,2026-06-21T20:20:58,2026-06-21T20:20:58,45621.21,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003146,SET_003146,PAYFLOW,POSTED
BANK_006910,BANK_002,2026-06-21T20:30:36,2026-06-21T20:30:36,36613.03,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003167,SET_003167,PAYFLOW,POSTED
BANK_006911,BANK_002,2026-06-21T20:34:49,2026-06-21T20:34:49,31758.95,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003144,SET_003144,PAYFLOW,POSTED
BANK_006912,BANK_002,2026-06-21T20:51:42,2026-06-21T20:51:42,41551.47,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003163,SET_003163,PAYFLOW,POSTED
BANK_006913,BANK_002,2026-06-21T21:03:27,2026-06-21T21:03:27,963.12,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004063,REF_004063,CUST_000713,POSTED
BANK_006914,BANK_002,2026-06-21T21:10:57,2026-06-21T21:10:57,30203.93,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003159,SET_003159,PAYFLOW,POSTED
BANK_006915,BANK_002,2026-06-21T21:21:55,2026-06-21T21:21:55,200.20,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004408,REF_004408,CUST_005076,POSTED
BANK_006916,BANK_002,2026-06-21T22:22:22,2026-06-21T22:22:22,31805.96,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003197,SET_003197,PAYFLOW,POSTED
BANK_006917,BANK_002,2026-06-21T22:26:04,2026-06-21T22:26:04,42933.61,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003169,SET_003169,PAYFLOW,POSTED
BANK_006918,BANK_002,2026-06-21T22:52:58,2026-06-21T22:52:58,2116.92,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004074,REF_004074,CUST_008168,POSTED
BANK_006919,BANK_002,2026-06-21T23:07:06,2026-06-21T23:07:06,3598.45,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004178,REF_004178,CUST_003559,POSTED
BANK_006920,BANK_002,2026-06-21T23:07:09,2026-06-21T23:07:09,50071.49,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003155,SET_003155,PAYFLOW,POSTED
BANK_006921,BANK_002,2026-06-21T23:20:24,2026-06-21T23:20:24,39772.15,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003184,SET_003184,PAYFLOW,POSTED
BANK_006922,BANK_002,2026-06-21T23:24:42,2026-06-21T23:24:42,108.94,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004403,REF_004403,CUST_006301,POSTED
BANK_006923,BANK_002,2026-06-22T00:27:17,2026-06-22T00:27:17,39512.96,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003178,SET_003178,PAYFLOW,POSTED
BANK_006924,BANK_002,2026-06-22T01:58:38,2026-06-22T01:58:38,640.03,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004409,REF_004409,CUST_007242,POSTED
BANK_006925,BANK_002,2026-06-22T03:15:15,2026-06-22T03:15:15,38150.54,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003150,SET_003150,PAYFLOW,POSTED
BANK_006926,BANK_002,2026-06-22T05:12:06,2026-06-22T05:12:06,46219.61,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003171,SET_003171,PAYFLOW,POSTED
BANK_006927,BANK_002,2026-06-22T06:22:31,2026-06-22T06:22:31,598.73,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004435,REF_004435,CUST_003588,POSTED
BANK_006928,BANK_002,2026-06-22T09:17:21,2026-06-22T09:17:21,550.45,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004199,REF_004199,CUST_001504,POSTED
BANK_006929,BANK_002,2026-06-22T09:35:35,2026-06-22T09:35:35,324.62,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004188,REF_004188,CUST_006510,POSTED
BANK_006930,BANK_002,2026-06-22T10:25:26,2026-06-22T10:25:26,771.96,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004421,REF_004421,CUST_002013,POSTED
BANK_006931,BANK_002,2026-06-22T11:01:08,2026-06-22T11:01:08,40949.27,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003172,SET_003172,PAYFLOW,POSTED
BANK_006932,BANK_002,2026-06-22T11:23:17,2026-06-22T11:23:17,386.21,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004312,REF_004312,CUST_001619,POSTED
BANK_006933,BANK_002,2026-06-22T13:23:25,2026-06-22T13:23:25,334.65,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004125,REF_004125,CUST_003530,POSTED
BANK_006934,BANK_002,2026-06-22T14:27:11,2026-06-22T14:27:11,546.34,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004209,REF_004209,CUST_002345,POSTED
BANK_006935,BANK_002,2026-06-22T15:24:09,2026-06-22T15:24:09,614.78,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004166,REF_004166,CUST_004052,POSTED
BANK_006936,BANK_002,2026-06-22T16:09:30,2026-06-22T16:09:30,1016.81,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004126,REF_004126,CUST_000633,POSTED
BANK_006937,BANK_002,2026-06-22T16:24:34,2026-06-22T16:24:34,350.99,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004066,REF_004066,CUST_003104,POSTED
BANK_006938,BANK_002,2026-06-22T17:36:33,2026-06-22T17:36:33,36471.13,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003190,SET_003190,PAYFLOW,POSTED
BANK_006939,BANK_002,2026-06-22T17:55:55,2026-06-22T17:55:55,43965.96,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003200,SET_003200,PAYFLOW,POSTED
BANK_006940,BANK_002,2026-06-22T18:39:46,2026-06-22T18:39:46,28195.79,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003191,SET_003191,PAYFLOW,POSTED
BANK_006941,BANK_002,2026-06-22T19:00:05,2026-06-22T19:00:05,295.47,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004211,REF_004211,CUST_007204,POSTED
BANK_006942,BANK_002,2026-06-22T19:13:49,2026-06-22T19:13:49,36235.65,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003203,SET_003203,PAYFLOW,POSTED
BANK_006943,BANK_002,2026-06-22T20:30:08,2026-06-22T20:30:08,21300.47,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003177,SET_003177,PAYFLOW,POSTED
BANK_006944,BANK_002,2026-06-22T20:57:48,2026-06-22T20:57:48,29010.64,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003189,SET_003189,PAYFLOW,POSTED
BANK_006945,BANK_002,2026-06-22T21:57:05,2026-06-22T21:57:05,40757.11,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003180,SET_003180,PAYFLOW,POSTED
BANK_006946,BANK_002,2026-06-22T23:17:14,2026-06-22T23:17:14,294.88,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004296,REF_004296,CUST_003978,POSTED
BANK_006947,BANK_002,2026-06-23T00:43:38,2026-06-23T00:43:38,49189.49,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003165,SET_003165,PAYFLOW,POSTED
BANK_006948,BANK_002,2026-06-23T00:56:17,2026-06-23T00:56:17,764.05,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003990,REF_003990,CUST_000628,POSTED
BANK_006949,BANK_002,2026-06-23T02:08:17,2026-06-23T02:08:17,39733.37,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003162,SET_003162,PAYFLOW,POSTED
BANK_006950,BANK_002,2026-06-23T02:57:56,2026-06-23T02:57:56,35078.18,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003209,SET_003209,PAYFLOW,POSTED
BANK_006951,BANK_002,2026-06-23T03:16:46,2026-06-23T03:16:46,25794.46,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003193,SET_003193,PAYFLOW,POSTED
BANK_006952,BANK_002,2026-06-23T04:24:00,2026-06-23T04:24:00,35845.83,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003194,SET_003194,PAYFLOW,POSTED
BANK_006953,BANK_002,2026-06-23T06:33:35,2026-06-23T06:33:35,743.87,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004490,REF_004490,CUST_002363,POSTED
BANK_006954,BANK_002,2026-06-23T07:27:41,2026-06-23T07:27:41,876.74,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003997,REF_003997,CUST_005074,POSTED
BANK_006955,BANK_002,2026-06-23T11:57:44,2026-06-23T11:57:44,306.80,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004025,REF_004025,CUST_001426,POSTED
BANK_006956,BANK_002,2026-06-23T14:34:13,2026-06-23T14:34:13,2246.72,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004461,REF_004461,CUST_002248,POSTED
BANK_006957,BANK_002,2026-06-23T15:43:10,2026-06-23T15:43:10,974.33,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004295,REF_004295,CUST_007035,POSTED
BANK_006958,BANK_002,2026-06-23T15:43:31,2026-06-23T15:43:31,1260.24,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_004457,REF_004457,CUST_007892,POSTED
BANK_006959,BANK_002,2026-06-23T17:36:42,2026-06-23T17:36:42,46293.34,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003186,SET_003186,PAYFLOW,POSTED
BANK_006960,BANK_002,2026-06-23T18:34:56,2026-06-23T18:34:56,38490.39,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003199,SET_003199,PAYFLOW,POSTED
BANK_006961,BANK_002,2026-06-23T18:35:47,2026-06-23T18:35:47,42190.16,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_003188,SET_003188,PAYFLOW,POSTED
